tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr1:108500000-109000000	chr1	108500000	109000000	0.749317	0.571087	-0.178230	0.474307	0.417062	-0.057245	1.0000	4
chr1:109000000-109500000	chr1	109000000	109500000	-0.237777	-0.345460	-0.107683	-0.389754	-0.289095	0.100660	1.0000	7
chr1:109500000-110000000	chr1	109500000	110000000	-0.617991	-0.917953	-0.299962	-0.704192	-0.833071	-0.128878	1.0000	12
chr1:110000000-110500000	chr1	110000000	110500000	-0.623317	-0.671350	-0.048034	-0.825281	-0.962054	-0.136773	1.0000	15
chr1:110500000-111000000	chr1	110500000	111000000	-0.088798	-0.302981	-0.214183	-0.560617	-0.482722	0.077894	1.0000	10
chr1:111000000-111500000	chr1	111000000	111500000	0.841618	1.074831	0.233213	0.709376	0.763203	0.053827	1.0000	4
chr1:111500000-112000000	chr1	111500000	112000000	0.612550	0.571216	-0.041334	0.680918	0.593952	-0.086966	1.0000	10
chr1:112000000-112500000	chr1	112000000	112500000	0.096800	0.054727	-0.042073	0.140638	0.065719	-0.074918	1.0000	5
chr1:112500000-113000000	chr1	112500000	113000000	0.496799	0.613810	0.117011	0.284535	0.116223	-0.168312	1.0000	2
chr1:113000000-113500000	chr1	113000000	113500000	-0.752013	-0.711936	0.040077	-0.830007	-0.985680	-0.155673	1.0000	8
chr1:113500000-114000000	chr1	113500000	114000000	-0.449141	-0.338075	0.111066	-0.435423	-0.512037	-0.076614	1.0000	2
chr1:114000000-114500000	chr1	114000000	114500000	-0.738601	-0.774550	-0.035949	-0.121568	-0.563329	-0.441761	1.0000	7
chr1:114500000-115000000	chr1	114500000	115000000	0.474516	0.033665	-0.440850	0.256375	-0.081338	-0.337713	1.0000	2
chr1:115000000-115500000	chr1	115000000	115500000	-0.228699	-0.357757	-0.129058	-0.057480	-0.176848	-0.119369	1.0000	8
chr1:115500000-116000000	chr1	115500000	116000000	-0.225099	-0.468670	-0.243571	-0.263845	-0.477470	-0.213625	1.0000	3
chr1:116000000-116500000	chr1	116000000	116500000	0.218655	0.002319	-0.216336	-0.034933	-0.267386	-0.232453	1.0000	3
chr1:116500000-117000000	chr1	116500000	117000000	0.182305	0.013679	-0.168626	0.146608	0.000721	-0.145887	1.0000	3
chr1:117000000-117500000	chr1	117000000	117500000	-0.181428	-0.201125	-0.019697	-0.365758	-0.494944	-0.129186	1.0000	4
chr1:117500000-118000000	chr1	117500000	118000000	-0.334719	-0.387658	-0.052939	-0.462514	-0.480455	-0.017941	1.0000	5
chr1:118000000-118500000	chr1	118000000	118500000	0.179759	-0.195282	-0.375041	-0.092176	-0.097088	-0.004912	1.0000	3
chr1:118500000-119000000	chr1	118500000	119000000	0.643492	0.866929	0.223437	0.554361	0.986532	0.432171	1.0000	1
chr1:119000000-119500000	chr1	119000000	119500000	0.820021	1.139855	0.319834	0.641860	0.971930	0.330069	1.0000	0
chr1:119500000-120000000	chr1	119500000	120000000	0.739132	0.628678	-0.110454	0.623474	0.474225	-0.149249	1.0000	4
chr1:120000000-120500000	chr1	120000000	120500000	-0.224667	-0.268349	-0.043681	-0.190702	-0.258663	-0.067962	1.0000	6
chr1:120500000-121000000	chr1	120500000	121000000	nan	nan	nan	nan	nan	nan	0.4800	3
chr1:121000000-121500000	chr1	121000000	121500000	0.151607	0.357739	0.206132	0.251189	0.588813	0.337624	0.5200	1
chr1:121500000-122000000	chr1	121500000	122000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:122000000-122500000	chr1	122000000	122500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:122500000-123000000	chr1	122500000	123000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:123000000-123500000	chr1	123000000	123500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:123500000-124000000	chr1	123500000	124000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:124000000-124500000	chr1	124000000	124500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:124500000-125000000	chr1	124500000	125000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:125000000-125500000	chr1	125000000	125500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:125500000-126000000	chr1	125500000	126000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:126000000-126500000	chr1	126000000	126500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:126500000-127000000	chr1	126500000	127000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:127000000-127500000	chr1	127000000	127500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:127500000-128000000	chr1	127500000	128000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:128000000-128500000	chr1	128000000	128500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:128500000-129000000	chr1	128500000	129000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:129000000-129500000	chr1	129000000	129500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:129500000-130000000	chr1	129500000	130000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:130000000-130500000	chr1	130000000	130500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:130500000-131000000	chr1	130500000	131000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:131000000-131500000	chr1	131000000	131500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:131500000-132000000	chr1	131500000	132000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:132000000-132500000	chr1	132000000	132500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:132500000-133000000	chr1	132500000	133000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:133000000-133500000	chr1	133000000	133500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:133500000-134000000	chr1	133500000	134000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:134000000-134500000	chr1	134000000	134500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:134500000-135000000	chr1	134500000	135000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:135000000-135500000	chr1	135000000	135500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:135500000-136000000	chr1	135500000	136000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:136000000-136500000	chr1	136000000	136500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:136500000-137000000	chr1	136500000	137000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:137000000-137500000	chr1	137000000	137500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:137500000-138000000	chr1	137500000	138000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:138000000-138500000	chr1	138000000	138500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:138500000-139000000	chr1	138500000	139000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:139000000-139500000	chr1	139000000	139500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:139500000-140000000	chr1	139500000	140000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:140000000-140500000	chr1	140000000	140500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:140500000-141000000	chr1	140500000	141000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:141000000-141500000	chr1	141000000	141500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:141500000-142000000	chr1	141500000	142000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:142000000-142500000	chr1	142000000	142500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:142500000-143000000	chr1	142500000	143000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:143000000-143500000	chr1	143000000	143500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:143500000-144000000	chr1	143500000	144000000	-0.668276	-0.582092	0.086184	-0.398709	-0.479348	-0.080639	0.7800	1
chr1:144000000-144500000	chr1	144000000	144500000	-0.709889	-0.543720	0.166170	-0.591126	-0.538109	0.053017	0.8000	1
chr1:144500000-145000000	chr1	144500000	145000000	-0.989241	-0.851253	0.137989	-0.928605	-0.922378	0.006227	1.2800	1
chr1:145000000-145500000	chr1	145000000	145500000	-1.125630	-0.966880	0.158750	-1.049804	-0.986219	0.063586	2.4800	8
chr1:145500000-146000000	chr1	145500000	146000000	-0.732145	-0.797925	-0.065780	-0.622791	-1.089662	-0.466871	0.8000	11
chr1:146000000-146500000	chr1	146000000	146500000	0.023143	-0.213416	-0.236559	-0.156789	-0.573082	-0.416293	0.5600	2
chr1:146500000-147000000	chr1	146500000	147000000	0.458818	0.430419	-0.028399	0.446668	0.359644	-0.087024	1.0000	3
chr1:147000000-147500000	chr1	147000000	147500000	0.399469	0.161840	-0.237630	0.095701	-0.073917	-0.169618	1.0000	6
chr1:147500000-148000000	chr1	147500000	148000000	-0.385536	-0.707567	-0.322032	-0.540065	-0.720228	-0.180163	1.0200	2
chr1:148000000-148500000	chr1	148000000	148500000	nan	nan	nan	nan	nan	nan	0.4800	2
chr1:148500000-149000000	chr1	148500000	149000000	-0.337064	-0.362242	-0.025178	-0.223349	-0.157833	0.065516	0.9600	3
chr1:149000000-149500000	chr1	149000000	149500000	0.611120	0.485467	-0.125653	0.447953	0.468905	0.020953	0.7200	2
chr1:149500000-150000000	chr1	149500000	150000000	-0.573824	-0.713817	-0.139994	-0.522674	-0.496841	0.025833	1.1400	18
chr1:150000000-150500000	chr1	150000000	150500000	-1.241088	-1.180001	0.061087	-1.160409	-1.104171	0.056238	1.0000	13
chr1:150500000-151000000	chr1	150500000	151000000	-0.963166	-1.129537	-0.166371	-1.231507	-1.255105	-0.023599	1.0000	14
chr1:151000000-151500000	chr1	151000000	151500000	-0.819083	-0.893069	-0.073986	-1.078826	-1.112380	-0.033554	1.0000	20
chr1:151500000-152000000	chr1	151500000	152000000	-0.499654	-0.740180	-0.240526	-0.644950	-0.700531	-0.055581	1.0000	13
chr1:152000000-152500000	chr1	152000000	152500000	1.062360	0.955931	-0.106430	0.727873	1.056491	0.328618	1.0000	10
chr1:152500000-153000000	chr1	152500000	153000000	1.412555	1.344841	-0.067713	1.052255	1.280750	0.228496	1.0000	26
chr1:153000000-153500000	chr1	153000000	153500000	0.905638	0.874337	-0.031301	0.625713	0.791082	0.165369	1.0000	17
chr1:153500000-154000000	chr1	153500000	154000000	-0.542647	-0.387629	0.155017	-0.647035	-0.674694	-0.027659	1.0000	23
chr1:154000000-154500000	chr1	154000000	154500000	-0.745704	-0.900442	-0.154738	-1.102397	-1.005640	0.096757	1.0000	11
chr1:154500000-155000000	chr1	154500000	155000000	-0.647146	-0.837729	-0.190583	-0.733437	-0.926115	-0.192677	1.0000	12
chr1:155000000-155500000	chr1	155000000	155500000	-1.274147	-1.099660	0.174487	-1.216976	-1.220339	-0.003363	1.0000	21
chr1:155500000-156000000	chr1	155500000	156000000	-0.975408	-0.921766	0.053642	-1.102646	-1.141922	-0.039275	1.0000	11
chr1:156000000-156500000	chr1	156000000	156500000	-0.748002	-0.876289	-0.128286	-0.974418	-1.034564	-0.060146	1.0000	17
chr1:156500000-157000000	chr1	156500000	157000000	-0.455638	-0.588396	-0.132757	-0.711704	-0.780545	-0.068841	1.0000	17
chr1:157000000-157500000	chr1	157000000	157500000	1.079958	0.916072	-0.163886	0.804954	0.667828	-0.137126	1.0000	3
chr1:157500000-158000000	chr1	157500000	158000000	1.093215	1.385136	0.291921	1.177621	1.204477	0.026855	1.0000	7
chr1:158000000-158500000	chr1	158000000	158500000	0.992231	1.129928	0.137696	0.918703	1.073196	0.154494	1.0000	10
chr1:158500000-159000000	chr1	158500000	159000000	0.949562	1.252723	0.303161	1.079330	1.283277	0.203947	1.0000	14
chr1:159000000-159500000	chr1	159000000	159500000	0.988618	1.057885	0.069267	0.903139	1.121140	0.218001	1.0000	5
chr1:159500000-160000000	chr1	159500000	160000000	0.796471	0.690784	-0.105687	0.493616	0.614839	0.121222	1.0000	11
chr1:160000000-160500000	chr1	160000000	160500000	0.122079	0.195302	0.073223	-0.223416	-0.251731	-0.028315	1.0000	15
chr1:160500000-161000000	chr1	160500000	161000000	0.705095	0.684592	-0.020504	0.711493	0.525692	-0.185801	1.0000	9
chr1:161000000-161500000	chr1	161000000	161500000	-0.752079	-0.731615	0.020464	-0.586811	-0.606316	-0.019505	0.8800	24
chr1:161500000-162000000	chr1	161500000	162000000	-0.732675	-0.788323	-0.055648	-0.525782	-0.755569	-0.229787	1.0000	8
chr1:162000000-162500000	chr1	162000000	162500000	0.103409	-0.059299	-0.162708	-0.025252	-0.461879	-0.436627	1.0000	5
chr1:162500000-163000000	chr1	162500000	163000000	-0.400716	-0.637729	-0.237013	-0.389642	-0.532499	-0.142857	1.0000	4
chr1:163000000-163500000	chr1	163000000	163500000	0.035668	0.223713	0.188045	0.203786	0.222306	0.018520	1.0000	3
chr1:163500000-164000000	chr1	163500000	164000000	0.692126	1.230020	0.537894	0.730737	1.157904	0.427167	0.9800	0
chr1:164000000-164500000	chr1	164000000	164500000	0.543250	0.884833	0.341583	0.554882	0.942818	0.387936	1.0000	0
chr1:164500000-165000000	chr1	164500000	165000000	0.329621	0.175405	-0.154216	0.121485	0.193642	0.072157	1.0000	1
chr1:165000000-165500000	chr1	165000000	165500000	1.056468	1.260533	0.204064	1.044584	1.007939	-0.036646	1.0000	2
chr1:165500000-166000000	chr1	165500000	166000000	0.536131	0.467350	-0.068782	0.589500	0.352123	-0.237377	1.0000	5
chr1:166000000-166500000	chr1	166000000	166500000	1.240790	1.651938	0.411148	1.121175	1.432788	0.311613	1.0000	1
chr1:166500000-167000000	chr1	166500000	167000000	0.681335	0.818821	0.137486	0.774032	0.799614	0.025582	1.0000	4
chr1:167000000-167500000	chr1	167000000	167500000	0.220967	-0.149912	-0.370879	0.057871	-0.049153	-0.107024	1.0000	4
chr1:167500000-168000000	chr1	167500000	168000000	-0.533319	-0.470715	0.062604	-0.478511	-0.686906	-0.208395	1.0000	6
chr1:168000000-168500000	chr1	168000000	168500000	-0.098833	0.007250	0.106083	-0.080762	-0.300701	-0.219939	0.9800	4
chr1:168500000-169000000	chr1	168500000	169000000	0.300306	0.606741	0.306435	0.351081	0.250594	-0.100487	1.0000	3
chr1:169000000-169500000	chr1	169000000	169500000	-0.117898	-0.081527	0.036370	0.098086	0.126447	0.028361	1.0000	5
chr1:169500000-170000000	chr1	169500000	170000000	0.164358	0.111241	-0.053117	0.579833	0.561477	-0.018356	1.0000	7
chr1:170000000-170500000	chr1	170000000	170500000	0.162295	0.334450	0.172155	0.209741	0.331972	0.122231	1.0000	2
chr1:170500000-171000000	chr1	170500000	171000000	0.157825	0.267964	0.110139	0.460948	0.405384	-0.055563	1.0000	3
chr1:171000000-171500000	chr1	171000000	171500000	0.617528	0.717363	0.099835	0.633616	0.639393	0.005777	1.0000	4
chr1:171500000-172000000	chr1	171500000	172000000	-0.093543	-0.231596	-0.138054	0.013425	-0.218348	-0.231774	1.0000	5
chr1:172000000-172500000	chr1	172000000	172500000	-0.548893	-0.580693	-0.031800	-0.317011	-0.306811	0.010200	1.0000	2
chr1:172500000-173000000	chr1	172500000	173000000	-0.561200	-0.566301	-0.005101	-0.162503	-0.306788	-0.144286	1.0000	2
chr1:173000000-173500000	chr1	173000000	173500000	0.185129	-0.220760	-0.405889	0.147880	-0.178132	-0.326013	1.0000	3
chr1:173500000-174000000	chr1	173500000	174000000	-0.108413	-0.151291	-0.042878	-0.033000	-0.216715	-0.183715	1.0000	10
chr1:174000000-174500000	chr1	174000000	174500000	0.047735	-0.057815	-0.105550	0.367388	0.100470	-0.266919	1.0000	2
chr1:174500000-175000000	chr1	174500000	175000000	0.518357	0.226987	-0.291370	0.665862	0.269674	-0.396189	1.0000	2
chr1:175000000-175500000	chr1	175000000	175500000	1.501853	1.442333	-0.059520	1.234847	1.228591	-0.006257	1.0000	2
chr1:175500000-176000000	chr1	175500000	176000000	1.176726	1.100299	-0.076428	1.000584	0.915342	-0.085242	1.0000	1
chr1:176000000-176500000	chr1	176000000	176500000	0.550765	0.844080	0.293315	0.706158	0.976897	0.270739	1.0000	2
chr1:176500000-177000000	chr1	176500000	177000000	1.029101	1.487872	0.458771	0.886547	0.868999	-0.017548	1.0000	0
chr1:177000000-177500000	chr1	177000000	177500000	0.970856	1.151564	0.180708	0.814229	0.980624	0.166395	1.0000	2
chr1:177500000-178000000	chr1	177500000	178000000	0.996890	0.928814	-0.068076	0.762531	0.703747	-0.058784	1.0000	1
chr1:178000000-178500000	chr1	178000000	178500000	-1.160681	-1.120845	0.039835	-0.972381	-0.896186	0.076195	1.0000	3
chr1:178500000-179000000	chr1	178500000	179000000	-0.275603	-0.465645	-0.190042	-0.404268	-0.573390	-0.169122	1.0000	3
chr1:179000000-179500000	chr1	179000000	179500000	-0.304749	-0.341507	-0.036758	-0.435865	-0.434220	0.001645	1.0000	4
chr1:179500000-180000000	chr1	179500000	180000000	-0.075347	0.105537	0.180884	0.101873	0.138053	0.036180	1.0000	6
chr1:180000000-180500000	chr1	180000000	180500000	-0.471718	-0.628119	-0.156401	-0.412894	-0.576673	-0.163779	1.0000	3
chr1:180500000-181000000	chr1	180500000	181000000	-0.190899	-0.263318	-0.072419	-0.226334	-0.219230	0.007104	1.0000	4
chr1:181000000-181500000	chr1	181000000	181500000	0.830218	0.853800	0.023583	0.641027	0.595038	-0.045989	1.0000	3
chr1:181500000-182000000	chr1	181500000	182000000	1.533587	1.626301	0.092714	1.118530	1.280278	0.161749	1.0000	0
chr1:182000000-182500000	chr1	182000000	182500000	0.858209	1.083009	0.224800	0.750435	1.017823	0.267388	1.0000	4
chr1:182500000-183000000	chr1	182500000	183000000	-0.111421	-0.134751	-0.023330	-0.319597	-0.322176	-0.002579	1.0000	7
chr1:183000000-183500000	chr1	183000000	183500000	-1.078123	-1.046859	0.031265	-0.866911	-1.172977	-0.306066	1.0000	3
chr1:183500000-184000000	chr1	183500000	184000000	-0.991663	-0.930180	0.061484	-0.941195	-1.002375	-0.061180	1.0000	4
chr1:184000000-184500000	chr1	184000000	184500000	-0.685581	-0.766892	-0.081311	-0.707838	-1.013117	-0.305279	1.0000	3
chr1:184500000-185000000	chr1	184500000	185000000	-0.952431	-0.803319	0.149112	-0.880544	-0.888875	-0.008331	1.0000	2
chr1:185000000-185500000	chr1	185000000	185500000	-0.882269	-0.902183	-0.019914	-0.762039	-0.841812	-0.079773	1.0000	4
chr1:185500000-186000000	chr1	185500000	186000000	-0.743919	-0.789569	-0.045650	-0.451010	-0.598722	-0.147712	1.0000	1
chr1:186000000-186500000	chr1	186000000	186500000	-0.612091	-0.482772	0.129319	-0.264250	-0.308944	-0.044694	1.0000	4
chr1:186500000-187000000	chr1	186500000	187000000	0.336574	0.578313	0.241739	0.515350	0.686319	0.170968	1.0000	2
chr1:187000000-187500000	chr1	187000000	187500000	0.369264	0.604691	0.235427	0.587317	0.859133	0.271817	1.0000	0
chr1:187500000-188000000	chr1	187500000	188000000	0.086140	0.121340	0.035200	0.464380	0.448747	-0.015633	1.0000	0
chr1:188000000-188500000	chr1	188000000	188500000	-0.089589	-0.108947	-0.019358	-0.075629	0.501209	0.576838	1.0000	0
chr1:188500000-189000000	chr1	188500000	189000000	0.024936	0.006751	-0.018185	0.364277	0.770099	0.405822	1.0000	0
chr1:189000000-189500000	chr1	189000000	189500000	0.385661	0.647891	0.262230	0.773791	1.219634	0.445843	1.0000	0
chr1:189500000-190000000	chr1	189500000	190000000	0.139235	0.342093	0.202857	0.527529	1.183463	0.655934	1.0000	0
chr1:190000000-190500000	chr1	190000000	190500000	0.215206	0.304193	0.088987	0.639541	1.014931	0.375390	1.0000	1
chr1:190500000-191000000	chr1	190500000	191000000	0.187976	0.599368	0.411392	0.674581	1.363703	0.689122	1.0000	0
chr1:191000000-191500000	chr1	191000000	191500000	0.279399	0.863401	0.584002	0.624206	1.352647	0.728441	1.0000	0
chr1:191500000-192000000	chr1	191500000	192000000	0.193372	0.542591	0.349219	0.611486	1.036434	0.424948	1.0000	0
chr1:192000000-192500000	chr1	192000000	192500000	-0.254595	-0.177247	0.077349	0.355003	0.200143	-0.154860	1.0000	2
chr1:192500000-193000000	chr1	192500000	193000000	-0.196369	-0.216531	-0.020162	0.200773	0.084678	-0.116095	1.0000	3
chr1:193000000-193500000	chr1	193000000	193500000	-0.694097	-0.572021	0.122077	-0.278421	-0.302848	-0.024427	1.0000	5
chr1:193500000-194000000	chr1	193500000	194000000	-0.125113	0.092885	0.217998	0.025826	0.192837	0.167010	1.0000	0
chr1:194000000-194500000	chr1	194000000	194500000	-0.267132	-0.024554	0.242578	0.494412	0.356635	-0.137776	1.0000	0
chr1:194500000-195000000	chr1	194500000	195000000	0.066280	0.315486	0.249207	0.544298	0.987937	0.443640	1.0000	0
chr1:195000000-195500000	chr1	195000000	195500000	0.235630	0.468987	0.233357	0.565428	1.017538	0.452110	1.0000	0
chr1:195500000-196000000	chr1	195500000	196000000	0.124776	0.243863	0.119087	0.567317	0.791030	0.223713	1.0000	0
chr1:196000000-196500000	chr1	196000000	196500000	0.331305	0.434601	0.103296	0.936706	0.812021	-0.124685	1.0000	0
chr1:196500000-197000000	chr1	196500000	197000000	0.536575	0.621915	0.085339	0.916166	1.156134	0.239968	1.0000	7
chr1:197000000-197500000	chr1	197000000	197500000	0.198007	0.117866	-0.080142	0.570512	0.408897	-0.161615	1.0000	4
chr1:197500000-198000000	chr1	197500000	198000000	-0.776692	-0.680418	0.096273	-0.302570	-0.561388	-0.258818	1.0000	3
chr1:198000000-198500000	chr1	198000000	198500000	-1.185987	-1.285996	-0.100008	-0.722634	-0.777162	-0.054528	1.0000	1
chr1:198500000-199000000	chr1	198500000	199000000	-1.142147	-1.240269	-0.098122	-0.763912	-0.669997	0.093915	1.0000	2
chr1:199000000-199500000	chr1	199000000	199500000	-0.804555	-0.976596	-0.172041	-0.550447	-0.704411	-0.153963	1.0000	0
chr1:199500000-200000000	chr1	199500000	200000000	-0.562016	-0.873338	-0.311321	-0.671956	-0.796175	-0.124219	1.0000	1
chr1:200000000-200500000	chr1	200000000	200500000	-0.784722	-1.101898	-0.317177	-0.896672	-1.235336	-0.338665	1.0000	1
chr1:200500000-201000000	chr1	200500000	201000000	-1.008097	-1.102051	-0.093954	-1.209500	-1.245291	-0.035791	1.0000	6
chr1:201000000-201500000	chr1	201000000	201500000	-0.728631	-0.687570	0.041061	-0.802738	-0.956977	-0.154239	1.0000	10
chr1:201500000-202000000	chr1	201500000	202000000	-0.852101	-0.785200	0.066901	-1.098285	-0.900660	0.197625	1.0000	7
chr1:202000000-202500000	chr1	202000000	202500000	-1.191663	-1.101944	0.089719	-1.084823	-1.242759	-0.157936	1.0000	6
chr1:202500000-203000000	chr1	202500000	203000000	-1.054846	-0.957620	0.097225	-1.295930	-1.257685	0.038245	1.0000	9
chr1:203000000-203500000	chr1	203000000	203500000	-0.713859	-0.850199	-0.136340	-1.128076	-1.276602	-0.148526	1.0000	9
chr1:203500000-204000000	chr1	203500000	204000000	-0.888774	-0.938483	-0.049709	-1.197852	-1.298662	-0.100810	1.0000	5
chr1:204000000-204500000	chr1	204000000	204500000	-0.798769	-0.798953	-0.000184	-1.017225	-1.153992	-0.136767	1.0000	9
