tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr1:107000000-107500000	chr1	107000000	107500000	0.800053	0.906512	0.106459	0.822095	1.02435	0.202259	1.0000	2
chr1:107500000-108000000	chr1	107500000	108000000	0.77722	0.762355	-0.0148645	0.725766	0.814547	0.0887815	1.0000	1
chr1:108000000-108500000	chr1	108000000	108500000	0.751753	0.577101	-0.174652	0.485	0.466285	-0.0187144	1.0000	3
chr1:108500000-109000000	chr1	108500000	109000000	-0.344607	-0.441161	-0.0965543	-0.470763	-0.409698	0.0610658	1.0000	8
chr1:109000000-109500000	chr1	109000000	109500000	-0.604618	-0.925781	-0.321163	-0.747528	-0.832886	-0.0853583	1.0000	14
chr1:109500000-110000000	chr1	109500000	110000000	-0.68692	-0.730151	-0.0432308	-0.818371	-0.975717	-0.157347	1.0000	13
chr1:110000000-110500000	chr1	110000000	110500000	0.055737	-0.166398	-0.222135	-0.50259	-0.40211	0.10048	1.0000	9
chr1:110500000-111000000	chr1	110500000	111000000	0.8827	1.12883	0.246125	0.841761	0.848012	0.00625173	1.0000	5
chr1:111000000-111500000	chr1	111000000	111500000	0.53213	0.455647	-0.0764829	0.570518	0.480053	-0.0904655	1.0000	10
chr1:111500000-112000000	chr1	111500000	112000000	0.217198	0.180321	-0.0368766	0.205207	0.159084	-0.0461234	1.0000	6
chr1:112000000-112500000	chr1	112000000	112500000	0.328592	0.47764	0.149048	0.186949	-0.00404882	-0.190998	1.0000	1
chr1:112500000-113000000	chr1	112500000	113000000	-0.79018	-0.739216	0.0509645	-0.836125	-0.996576	-0.160452	1.0000	8
chr1:113000000-113500000	chr1	113000000	113500000	-0.404096	-0.314875	0.0892208	-0.408707	-0.443439	-0.0347314	1.0000	2
chr1:113500000-114000000	chr1	113500000	114000000	-0.708153	-0.759726	-0.0515732	-0.0797487	-0.632246	-0.552497	1.0000	8
chr1:114000000-114500000	chr1	114000000	114500000	0.450814	0.0252319	-0.425582	0.218019	-0.0539889	-0.272008	1.0000	1
chr1:114500000-115000000	chr1	114500000	115000000	-0.158349	-0.297204	-0.138855	-0.0214034	-0.11401	-0.0926067	1.0000	8
chr1:115000000-115500000	chr1	115000000	115500000	-0.258157	-0.522013	-0.263856	-0.304899	-0.553225	-0.248326	1.0000	3
chr1:115500000-116000000	chr1	115500000	116000000	0.265782	0.0670204	-0.198762	0.0104203	-0.185621	-0.196042	1.0000	4
chr1:116000000-116500000	chr1	116000000	116500000	0.0940811	-0.0208928	-0.114974	0.12247	-0.0533067	-0.175777	1.0000	2
chr1:116500000-117000000	chr1	116500000	117000000	-0.163786	-0.221922	-0.058136	-0.387931	-0.50837	-0.120439	1.0000	4
chr1:117000000-117500000	chr1	117000000	117500000	-0.350745	-0.39747	-0.0467244	-0.489484	-0.463358	0.0261262	1.0000	5
chr1:117500000-118000000	chr1	117500000	118000000	0.261965	-0.106392	-0.368357	0.0135197	-0.0165052	-0.0300249	1.0000	3
chr1:118000000-118500000	chr1	118000000	118500000	0.647908	0.914608	0.266701	0.552174	1.0303	0.478129	1.0000	1
chr1:118500000-119000000	chr1	118500000	119000000	0.830806	1.06421	0.233407	0.621993	0.891176	0.269184	1.0000	1
chr1:119000000-119500000	chr1	119000000	119500000	0.741637	0.660822	-0.0808151	0.662775	0.525008	-0.137767	1.0000	3
chr1:119500000-120000000	chr1	119500000	120000000	-0.359906	-0.385764	-0.0258582	-0.32534	-0.401298	-0.0759582	1.0000	6
chr1:120000000-120500000	chr1	120000000	120500000	-1.07843	-0.828994	0.249436	-0.904783	-1.0236	-0.118818	1.0000	3
chr1:120500000-121000000	chr1	120500000	121000000	-0.917229	-0.660009	0.25722	-0.711995	-0.758398	-0.0464023	1.0000	3
chr1:121000000-121500000	chr1	121000000	121500000	-0.580814	-0.313184	0.267629	-0.181421	-0.100242	0.0811788	1.0000	2
chr1:121500000-122000000	chr1	121500000	122000000	nan	nan	nan	nan	nan	nan	0.2000	0
chr1:122000000-122500000	chr1	122000000	122500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:122500000-123000000	chr1	122500000	123000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:123000000-123500000	chr1	123000000	123500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:123500000-124000000	chr1	123500000	124000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:124000000-124500000	chr1	124000000	124500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:124500000-125000000	chr1	124500000	125000000	nan	nan	nan	nan	nan	nan	0.1200	0
chr1:125000000-125500000	chr1	125000000	125500000	nan	nan	nan	nan	nan	nan	0.2000	0
chr1:125500000-126000000	chr1	125500000	126000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:126000000-126500000	chr1	126000000	126500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:126500000-127000000	chr1	126500000	127000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:127000000-127500000	chr1	127000000	127500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:127500000-128000000	chr1	127500000	128000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:128000000-128500000	chr1	128000000	128500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:128500000-129000000	chr1	128500000	129000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:129000000-129500000	chr1	129000000	129500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:129500000-130000000	chr1	129500000	130000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:130000000-130500000	chr1	130000000	130500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:130500000-131000000	chr1	130500000	131000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:131000000-131500000	chr1	131000000	131500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:131500000-132000000	chr1	131500000	132000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:132000000-132500000	chr1	132000000	132500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:132500000-133000000	chr1	132500000	133000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:133000000-133500000	chr1	133000000	133500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:133500000-134000000	chr1	133500000	134000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:134000000-134500000	chr1	134000000	134500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:134500000-135000000	chr1	134500000	135000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:135000000-135500000	chr1	135000000	135500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:135500000-136000000	chr1	135500000	136000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:136000000-136500000	chr1	136000000	136500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:136500000-137000000	chr1	136500000	137000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:137000000-137500000	chr1	137000000	137500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:137500000-138000000	chr1	137500000	138000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:138000000-138500000	chr1	138000000	138500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:138500000-139000000	chr1	138500000	139000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:139000000-139500000	chr1	139000000	139500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:139500000-140000000	chr1	139500000	140000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:140000000-140500000	chr1	140000000	140500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:140500000-141000000	chr1	140500000	141000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:141000000-141500000	chr1	141000000	141500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:141500000-142000000	chr1	141500000	142000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:142000000-142500000	chr1	142000000	142500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:142500000-143000000	chr1	142500000	143000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:143000000-143500000	chr1	143000000	143500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr1:143500000-144000000	chr1	143500000	144000000	0.441718	0.330587	-0.111131	0.305094	0.290798	-0.0142963	0.8600	2
chr1:144000000-144500000	chr1	144000000	144500000	0.0858937	-0.0953414	-0.181235	0.208698	0.216226	0.00752757	1.0000	2
chr1:144500000-145000000	chr1	144500000	145000000	-0.0580073	-0.144609	-0.0866014	-0.177561	0.0315005	0.209062	1.0000	1
chr1:145000000-145500000	chr1	145000000	145500000	-0.457794	-0.637724	-0.17993	-0.528683	-0.694581	-0.165898	1.0000	4
chr1:145500000-146000000	chr1	145500000	146000000	-0.752573	-0.786119	-0.033546	-0.743175	-1.09686	-0.353681	1.0000	15
chr1:146000000-146500000	chr1	146000000	146500000	-0.836889	-0.936032	-0.0991436	-1.06599	-0.924535	0.141452	1.0000	4
chr1:146500000-147000000	chr1	146500000	147000000	0.32704	-0.0201784	-0.347219	0.0849671	0.0295154	-0.0554516	1.0000	1
chr1:147000000-147500000	chr1	147000000	147500000	0.460262	0.434984	-0.0252776	0.462765	0.343549	-0.119216	1.0000	3
chr1:147500000-148000000	chr1	147500000	148000000	0.432739	0.196926	-0.235814	0.144434	-0.0258176	-0.170251	1.0000	6
chr1:148000000-148500000	chr1	148000000	148500000	-0.381746	-0.711326	-0.329581	-0.555408	-0.694542	-0.139134	1.0000	2
chr1:148500000-149000000	chr1	148500000	149000000	-1.1578	-1.0684	0.0894008	-0.766586	-1.02153	-0.254941	1.0000	4
chr1:149000000-149500000	chr1	149000000	149500000	-0.876273	-0.820636	0.0556372	-1.17113	-0.913344	0.257789	1.0000	3
chr1:149500000-150000000	chr1	149500000	150000000	-0.623362	-0.726222	-0.10286	-0.687276	-0.628109	0.0591665	1.0000	17
chr1:150000000-150500000	chr1	150000000	150500000	-1.26026	-1.20693	0.0533275	-1.20763	-1.11132	0.0963093	1.0000	12
chr1:150500000-151000000	chr1	150500000	151000000	-0.973577	-1.12762	-0.154047	-1.21666	-1.25835	-0.0416888	1.0000	14
chr1:151000000-151500000	chr1	151000000	151500000	-0.848232	-0.895235	-0.047003	-1.08011	-1.12771	-0.0475977	1.0000	21
chr1:151500000-152000000	chr1	151500000	152000000	-0.500414	-0.806254	-0.305839	-0.689474	-0.730657	-0.0411834	1.0000	14
chr1:152000000-152500000	chr1	152000000	152500000	0.928123	0.883719	-0.044404	0.664783	0.980021	0.315238	1.0000	8
chr1:152500000-153000000	chr1	152500000	153000000	1.4352	1.32602	-0.10918	1.04293	1.253	0.210061	1.0000	27
chr1:153000000-153500000	chr1	153000000	153500000	0.998037	0.97603	-0.0220068	0.734727	0.904219	0.169491	1.0000	18
chr1:153500000-154000000	chr1	153500000	154000000	-0.533637	-0.363688	0.169949	-0.636892	-0.638127	-0.00123451	1.0000	23
chr1:154000000-154500000	chr1	154000000	154500000	-0.713695	-0.863488	-0.149793	-1.07301	-0.992581	0.0804294	1.0000	9
chr1:154500000-155000000	chr1	154500000	155000000	-0.636651	-0.838185	-0.201534	-0.769807	-0.933395	-0.163587	1.0000	13
chr1:155000000-155500000	chr1	155000000	155500000	-1.25082	-1.09998	0.150839	-1.15634	-1.19126	-0.0349264	1.0000	22
chr1:155500000-156000000	chr1	155500000	156000000	-1.03163	-0.948638	0.0829928	-1.12701	-1.16715	-0.040136	1.0000	10
chr1:156000000-156500000	chr1	156000000	156500000	-0.765153	-0.889781	-0.124629	-0.985698	-1.05882	-0.0731208	1.0000	18
chr1:156500000-157000000	chr1	156500000	157000000	-0.469418	-0.588023	-0.118605	-0.761901	-0.787697	-0.0257961	1.0000	18
chr1:157000000-157500000	chr1	157000000	157500000	1.01855	0.811723	-0.206827	0.735466	0.569312	-0.166154	1.0000	3
chr1:157500000-158000000	chr1	157500000	158000000	1.14234	1.44653	0.304188	1.22494	1.25339	0.0284554	1.0000	7
chr1:158000000-158500000	chr1	158000000	158500000	0.948761	1.07073	0.121967	0.864543	0.984429	0.119885	1.0000	10
chr1:158500000-159000000	chr1	158500000	159000000	0.989831	1.30111	0.311282	1.13871	1.35417	0.215462	1.0000	12
chr1:159000000-159500000	chr1	159000000	159500000	0.965076	1.00046	0.0353852	0.842387	1.09705	0.254659	1.0000	7
chr1:159500000-160000000	chr1	159500000	160000000	0.813527	0.760856	-0.0526709	0.561969	0.668601	0.106632	1.0000	11
chr1:160000000-160500000	chr1	160000000	160500000	0.0966316	0.132332	0.0357002	-0.275254	-0.309939	-0.0346854	1.0000	14
chr1:160500000-161000000	chr1	160500000	161000000	0.760422	0.768494	0.00807181	0.775249	0.60812	-0.16713	1.0000	9
chr1:161000000-161500000	chr1	161000000	161500000	-0.677397	-0.657177	0.02022	-0.540186	-0.567738	-0.0275521	0.8800	23
chr1:161500000-162000000	chr1	161500000	162000000	-0.792186	-0.847076	-0.05489	-0.564711	-0.754875	-0.190165	1.0000	9
chr1:162000000-162500000	chr1	162000000	162500000	0.138024	-0.0182361	-0.15626	0.0129844	-0.454952	-0.467937	1.0000	6
chr1:162500000-163000000	chr1	162500000	163000000	-0.420256	-0.655112	-0.234856	-0.422894	-0.573031	-0.150137	1.0000	4
chr1:163000000-163500000	chr1	163000000	163500000	-0.0234607	0.114355	0.137815	0.150178	0.147253	-0.00292506	1.0000	3
chr1:163500000-164000000	chr1	163500000	164000000	0.686718	1.25244	0.565723	0.728248	1.13211	0.403864	1.0000	0
chr1:164000000-164500000	chr1	164000000	164500000	0.55966	0.939759	0.380098	0.574406	1.02049	0.44608	1.0000	0
chr1:164500000-165000000	chr1	164500000	165000000	0.314197	0.113533	-0.200664	0.0934154	0.121084	0.0276682	1.0000	1
chr1:165000000-165500000	chr1	165000000	165500000	1.01461	1.22425	0.209644	0.999063	1.02934	0.0302798	1.0000	2
chr1:165500000-166000000	chr1	165500000	166000000	0.519163	0.438216	-0.0809466	0.593862	0.303498	-0.290364	1.0000	5
chr1:166000000-166500000	chr1	166000000	166500000	1.28219	1.6743	0.392115	1.14209	1.43243	0.290339	1.0000	1
chr1:166500000-167000000	chr1	166500000	167000000	0.710711	0.919264	0.208553	0.802148	0.890866	0.0887173	1.0000	4
chr1:167000000-167500000	chr1	167000000	167500000	0.207413	-0.146476	-0.353889	0.0683376	-0.0284886	-0.0968262	1.0000	3
chr1:167500000-168000000	chr1	167500000	168000000	-0.425671	-0.418555	0.00711594	-0.40497	-0.630615	-0.225644	1.0000	7
chr1:168000000-168500000	chr1	168000000	168500000	-0.164702	-0.0557369	0.108965	-0.153292	-0.40913	-0.255838	0.9800	4
chr1:168500000-169000000	chr1	168500000	169000000	0.262863	0.587196	0.324333	0.334004	0.263507	-0.070497	1.0000	3
chr1:169000000-169500000	chr1	169000000	169500000	-0.0974506	-0.0550307	0.04242	0.114873	0.108804	-0.00606908	1.0000	5
chr1:169500000-170000000	chr1	169500000	170000000	0.214672	0.155941	-0.0587309	0.584753	0.582678	-0.00207474	1.0000	7
chr1:170000000-170500000	chr1	170000000	170500000	0.128156	0.296798	0.168643	0.217024	0.346395	0.129372	1.0000	2
chr1:170500000-171000000	chr1	170500000	171000000	0.102119	0.17231	0.0701905	0.370774	0.339077	-0.031697	1.0000	3
chr1:171000000-171500000	chr1	171000000	171500000	0.701269	0.836186	0.134916	0.771084	0.750429	-0.0206554	1.0000	5
chr1:171500000-172000000	chr1	171500000	172000000	-0.102781	-0.250642	-0.147861	-0.0294617	-0.242314	-0.212852	1.0000	5
chr1:172000000-172500000	chr1	172000000	172500000	-0.54308	-0.56749	-0.0244102	-0.294918	-0.317822	-0.0229038	1.0000	2
chr1:172500000-173000000	chr1	172500000	173000000	-0.566888	-0.578354	-0.0114656	-0.188832	-0.30753	-0.118698	1.0000	2
chr1:173000000-173500000	chr1	173000000	173500000	0.133011	-0.219122	-0.352133	0.147675	-0.186571	-0.334247	1.0000	3
chr1:173500000-174000000	chr1	173500000	174000000	-0.0262024	-0.10489	-0.0786881	0.00969636	-0.17663	-0.186327	1.0000	9
chr1:174000000-174500000	chr1	174000000	174500000	-0.0268662	-0.131243	-0.104377	0.32681	0.0428924	-0.283918	1.0000	3
chr1:174500000-175000000	chr1	174500000	175000000	0.527309	0.237541	-0.289768	0.631863	0.270006	-0.361857	1.0000	1
chr1:175000000-175500000	chr1	175000000	175500000	1.44098	1.34859	-0.0923905	1.20652	1.18107	-0.0254465	1.0000	3
chr1:175500000-176000000	chr1	175500000	176000000	1.26033	1.20687	-0.053454	1.05244	0.958496	-0.093947	1.0000	1
chr1:176000000-176500000	chr1	176000000	176500000	0.464508	0.749533	0.285026	0.659558	0.936524	0.276966	1.0000	2
chr1:176500000-177000000	chr1	176500000	177000000	1.00228	1.48501	0.482723	0.898789	0.874356	-0.0244335	1.0000	0
chr1:177000000-177500000	chr1	177000000	177500000	1.02106	1.17036	0.149299	0.80074	0.956378	0.155639	1.0000	2
chr1:177500000-178000000	chr1	177500000	178000000	1.06067	1.02771	-0.03296	0.846712	0.849961	0.00324955	1.0000	1
chr1:178000000-178500000	chr1	178000000	178500000	-1.15598	-1.11864	0.037339	-0.961596	-0.919194	0.042402	1.0000	2
chr1:178500000-179000000	chr1	178500000	179000000	-0.271696	-0.453205	-0.181508	-0.399534	-0.571466	-0.171932	1.0000	3
chr1:179000000-179500000	chr1	179000000	179500000	-0.361031	-0.455884	-0.0948531	-0.51557	-0.513274	0.00229566	1.0000	5
chr1:179500000-180000000	chr1	179500000	180000000	0.0155087	0.23009	0.214581	0.195755	0.211064	0.0153095	1.0000	6
chr1:180000000-180500000	chr1	180000000	180500000	-0.492585	-0.631998	-0.139413	-0.446307	-0.577796	-0.131489	1.0000	2
chr1:180500000-181000000	chr1	180500000	181000000	-0.222207	-0.297647	-0.0754395	-0.238785	-0.226387	0.0123979	1.0000	4
chr1:181000000-181500000	chr1	181000000	181500000	0.745592	0.75614	0.0105486	0.583158	0.510717	-0.0724417	1.0000	4
chr1:181500000-182000000	chr1	181500000	182000000	1.55476	1.65023	0.0954614	1.13591	1.28306	0.147148	1.0000	0
chr1:182000000-182500000	chr1	182000000	182500000	0.859784	1.07243	0.212651	0.730443	1.01785	0.287408	1.0000	4
chr1:182500000-183000000	chr1	182500000	183000000	0.0489205	0.0263875	-0.022533	-0.200798	-0.214195	-0.0133974	1.0000	6
chr1:183000000-183500000	chr1	183000000	183500000	-1.09021	-1.05948	0.0307292	-0.857312	-1.1565	-0.299188	1.0000	4
chr1:183500000-184000000	chr1	183500000	184000000	-1.0125	-0.9364	0.0760964	-0.962063	-1.01265	-0.0505824	1.0000	4
chr1:184000000-184500000	chr1	184000000	184500000	-0.708641	-0.806854	-0.098213	-0.724657	-1.01441	-0.289757	1.0000	3
chr1:184500000-185000000	chr1	184500000	185000000	-0.945435	-0.790364	0.155071	-0.874153	-0.894382	-0.0202282	1.0000	2
chr1:185000000-185500000	chr1	185000000	185500000	-0.874256	-0.890278	-0.0160227	-0.73304	-0.86092	-0.127881	1.0000	4
chr1:185500000-186000000	chr1	185500000	186000000	-0.76231	-0.7854	-0.0230905	-0.512988	-0.600264	-0.0872755	1.0000	1
chr1:186000000-186500000	chr1	186000000	186500000	-0.663483	-0.562397	0.101085	-0.291361	-0.368751	-0.0773899	1.0000	4
chr1:186500000-187000000	chr1	186500000	187000000	0.344255	0.554519	0.210263	0.506796	0.666404	0.159607	1.0000	2
chr1:187000000-187500000	chr1	187000000	187500000	0.350505	0.625705	0.2752	0.56066	0.876431	0.315771	1.0000	0
chr1:187500000-188000000	chr1	187500000	188000000	0.135654	0.157369	0.0217151	0.501018	0.459936	-0.0410823	1.0000	0
chr1:188000000-188500000	chr1	188000000	188500000	-0.110791	-0.106807	0.00398371	-0.0720739	0.494649	0.566722	1.0000	0
chr1:188500000-189000000	chr1	188500000	189000000	-0.0103011	-0.0618332	-0.0515321	0.319269	0.725877	0.406609	1.0000	0
chr1:189000000-189500000	chr1	189000000	189500000	0.40733	0.663699	0.256369	0.802822	1.22136	0.418539	1.0000	0
chr1:189500000-190000000	chr1	189500000	190000000	0.124594	0.321699	0.197105	0.505863	1.18074	0.674879	1.0000	0
chr1:190000000-190500000	chr1	190000000	190500000	0.239792	0.352794	0.113003	0.638318	1.01034	0.372025	1.0000	1
chr1:190500000-191000000	chr1	190500000	191000000	0.178331	0.56992	0.391589	0.684284	1.37598	0.691693	1.0000	0
chr1:191000000-191500000	chr1	191000000	191500000	0.254886	0.847743	0.592857	0.64624	1.32725	0.681014	1.0000	0
chr1:191500000-192000000	chr1	191500000	192000000	0.237717	0.599902	0.362184	0.623107	1.08418	0.46107	1.0000	0
chr1:192000000-192500000	chr1	192000000	192500000	-0.233092	-0.13515	0.0979427	0.360307	0.261053	-0.0992538	1.0000	2
chr1:192500000-193000000	chr1	192500000	193000000	-0.208281	-0.221109	-0.0128283	0.197787	0.0419609	-0.155826	1.0000	3
chr1:193000000-193500000	chr1	193000000	193500000	-0.706007	-0.6282	0.0778069	-0.28502	-0.27646	0.00855988	1.0000	5
chr1:193500000-194000000	chr1	193500000	194000000	-0.10711	0.124177	0.231287	0.0320786	0.19264	0.160562	1.0000	0
chr1:194000000-194500000	chr1	194000000	194500000	-0.292717	-0.0643283	0.228389	0.458419	0.314688	-0.143731	1.0000	0
chr1:194500000-195000000	chr1	194500000	195000000	0.0408601	0.306992	0.266132	0.557472	0.950917	0.393445	1.0000	0
chr1:195000000-195500000	chr1	195000000	195500000	0.2421	0.487694	0.245594	0.579636	1.05044	0.470803	1.0000	0
chr1:195500000-196000000	chr1	195500000	196000000	0.101627	0.197359	0.0957319	0.522133	0.746072	0.223939	1.0000	0
chr1:196000000-196500000	chr1	196000000	196500000	0.363365	0.468508	0.105143	0.913196	0.854102	-0.059094	1.0000	0
chr1:196500000-197000000	chr1	196500000	197000000	0.490843	0.607357	0.116514	0.943185	1.12603	0.18284	1.0000	7
chr1:197000000-197500000	chr1	197000000	197500000	0.279531	0.175444	-0.104087	0.643464	0.505537	-0.137926	1.0000	4
chr1:197500000-198000000	chr1	197500000	198000000	-0.778889	-0.673041	0.105848	-0.308051	-0.537193	-0.229141	1.0000	3
chr1:198000000-198500000	chr1	198000000	198500000	-1.16264	-1.25349	-0.0908516	-0.697266	-0.771917	-0.0746513	1.0000	1
chr1:198500000-199000000	chr1	198500000	199000000	-1.15655	-1.22149	-0.0649393	-0.763936	-0.657303	0.106632	1.0000	2
chr1:199000000-199500000	chr1	199000000	199500000	-0.797655	-0.99083	-0.193175	-0.57251	-0.72821	-0.1557	1.0000	0
chr1:199500000-200000000	chr1	199500000	200000000	-0.57274	-0.898666	-0.325926	-0.664438	-0.764146	-0.099708	1.0000	0
chr1:200000000-200500000	chr1	200000000	200500000	-0.777027	-1.07051	-0.293479	-0.860547	-1.22083	-0.360283	1.0000	2
chr1:200500000-201000000	chr1	200500000	201000000	-1.03338	-1.1289	-0.0955205	-1.22702	-1.28457	-0.0575498	1.0000	5
chr1:201000000-201500000	chr1	201000000	201500000	-0.681007	-0.678604	0.00240274	-0.799306	-0.959364	-0.160059	1.0000	10
chr1:201500000-202000000	chr1	201500000	202000000	-0.83953	-0.765524	0.0740065	-1.08041	-0.862811	0.217596	1.0000	7
chr1:202000000-202500000	chr1	202000000	202500000	-1.18524	-1.10023	0.085007	-1.05993	-1.24687	-0.186937	1.0000	7
chr1:202500000-203000000	chr1	202500000	203000000	-1.07308	-0.954607	0.118469	-1.29767	-1.25362	0.0440534	1.0000	7
chr1:203000000-203500000	chr1	203000000	203500000	-0.73442	-0.874199	-0.139779	-1.16581	-1.29052	-0.124711	1.0000	11
chr1:203500000-204000000	chr1	203500000	204000000	-0.879201	-0.946032	-0.0668315	-1.1819	-1.29568	-0.11379	1.0000	6
chr1:204000000-204500000	chr1	204000000	204500000	-0.785066	-0.792921	-0.00785526	-1.00524	-1.1242	-0.11896	1.0000	8
