tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM3602088	pc1_GSM3602089	pc1_GSM3602090	pc1_GSM3602091	pc1_GSM3602092	pc1_GSM3602093
chr1:104000000-104500000	chr1	0.0853198	0.636972	0.451785	0	-1.48994	-1.39842	-1.4907	-1.63916	-1.36213	-1.49486
chr1:104500000-105000000	chr1	0.38557	0.278685	0.346313	0	-1.59339	-1.63479	-1.51287	-1.63827	-1.54267	-1.53552
chr1:105000000-105500000	chr1	0.189505	0.298807	0.801178	0	-1.60612	-1.79569	-1.88578	-2.05338	-1.72377	-1.77745
chr1:105500000-106000000	chr1	0.0350655	0.381642	0.826563	0	-1.55268	-1.55434	-1.63603	-1.80538	-1.51072	-1.57659
chr1:106000000-106500000	chr1	0.231384	0.638673	0.549755	0	-1.47834	-1.61241	-1.67027	-1.73507	-1.55465	-1.58642
chr1:106500000-107000000	chr1	0.100781	0.719124	0.236191	0	-1.53238	-1.4806	-1.38542	-1.59321	-1.58069	-1.51275
chr1:107000000-107500000	chr1	0.106459	0.800053	0.202259	2	-1.4072	-1.50106	-1.50172	-1.41752	-1.40533	-1.4383
chr1:107500000-108000000	chr1	-0.0148645	0.77722	0.0887815	1	-1.33651	-1.48234	-1.37314	-1.42025	-1.35764	-1.43501
chr1:108000000-108500000	chr1	-0.174652	0.751753	-0.0187144	3	-1.31952	-1.42461	-1.19166	-1.3697	-1.25252	-1.23824
chr1:108500000-109000000	chr1	-0.0965543	-0.344607	0.0610658	8	-0.667232	-0.670834	-0.260489	-0.60484	-0.335593	-0.363403
chr1:109000000-109500000	chr1	-0.321163	-0.604618	-0.0853583	14	0.74737	0.895423	0.858894	0.883	0.892525	0.935284
chr1:109500000-110000000	chr1	-0.0432308	-0.68692	-0.157347	13	1.07336	1.13273	1.11559	1.2411	0.949806	1.09412
chr1:110000000-110500000	chr1	-0.222135	0.055737	0.10048	9	0.570953	0.788112	0.734915	0.884022	0.886453	0.831686
chr1:110500000-111000000	chr1	0.246125	0.8827	0.00625173	5	-0.841026	-1.00701	-0.640412	-0.91563	-0.385693	-0.420414
chr1:111000000-111500000	chr1	-0.0764829	0.53213	-0.0904655	10	-0.71594	-0.359212	-0.499353	-0.56722	0.126211	-0.0101796
chr1:111500000-112000000	chr1	-0.0368766	0.217198	-0.0461234	6	0.788697	0.808487	0.769013	0.527291	0.918263	0.886857
chr1:112000000-112500000	chr1	0.149048	0.328592	-0.190998	1	0.573159	0.63169	0.94084	0.800467	0.656892	0.8172
chr1:112500000-113000000	chr1	0.0509645	-0.79018	-0.160452	8	0.961909	1.31652	1.16989	1.00442	1.04119	1.20785
chr1:113000000-113500000	chr1	0.0892208	-0.404096	-0.0347314	2	0.373773	0.846363	0.737064	0.909863	0.657109	0.811059
chr1:113500000-114000000	chr1	-0.0515732	-0.708153	-0.552497	8	0.73638	0.714439	0.843787	0.63864	0.645287	0.922493
chr1:114000000-114500000	chr1	-0.425582	0.450814	-0.272008	1	0.758129	0.77949	0.869282	0.780625	0.845769	0.968298
chr1:114500000-115000000	chr1	-0.138855	-0.158349	-0.0926067	8	0.253831	0.538983	0.639096	0.330438	0.604481	0.650708
chr1:115000000-115500000	chr1	-0.263856	-0.258157	-0.248326	3	0.605476	0.729702	0.820128	0.771469	0.559757	0.77734
chr1:115500000-116000000	chr1	-0.198762	0.265782	-0.196042	4	0.796025	0.797083	0.688084	1.0136	0.721355	0.790172
chr1:116000000-116500000	chr1	-0.114974	0.0940811	-0.175777	2	0.983963	0.971487	0.965558	1.07651	0.951564	1.04259
chr1:116500000-117000000	chr1	-0.058136	-0.163786	-0.120439	4	0.653517	0.868252	0.541974	0.834214	0.870584	0.81239
chr1:117000000-117500000	chr1	-0.0467244	-0.350745	0.0261262	5	0.534938	0.334584	0.618211	0.659892	0.712458	0.436673
chr1:117500000-118000000	chr1	-0.368357	0.261965	-0.0300249	3	-0.308093	-0.31196	-0.240543	0.0500896	0.0827463	-0.0372756
chr1:118000000-118500000	chr1	0.266701	0.647908	0.478129	1	-1.17809	-0.98391	-0.898459	-1.08248	-0.595621	-0.742478
chr1:118500000-119000000	chr1	0.233407	0.830806	0.269184	1	-1.18041	-1.00089	-1.10188	-1.10164	-0.68665	-0.717012
chr1:119000000-119500000	chr1	-0.0808151	0.741637	-0.137767	3	-0.694001	-0.521668	-0.344996	-0.669435	-0.0222755	-0.188114
chr1:119500000-120000000	chr1	-0.0258582	-0.359906	-0.0759582	6	0.269458	0.361609	0.26631	0.60222	0.360746	0.56825
chr1:121000000-121500000	chr1	0.267629	-0.580814	0.0811788	2	-1.42859	-1.38422	-1.42368	-1.61842	-1.14614	-0.967113
chr1:143500000-144000000	chr1	-0.111131	0.441718	-0.0142963	2	-1.2193	-1.16233	-1.25874	-1.38558	-1.11764	-0.791579
chr1:145500000-146000000	chr1	-0.033546	-0.752573	-0.353681	15	1.22562	1.37603	1.268	1.18491	1.31216	1.21286
chr1:147000000-147500000	chr1	-0.0252776	0.460262	-0.119216	3	0.36227	0.288087	0.360121	0.368067	0.764447	0.424198
chr1:147500000-148000000	chr1	-0.235814	0.432739	-0.170251	6	0.792258	0.916441	0.962156	0.722334	0.9594	1.01526
chr1:148000000-148500000	chr1	-0.329581	-0.381746	-0.139134	2	1.44678	1.01484	1.25845	1.30086	1.15926	1.1658
chr1:149500000-150000000	chr1	-0.10286	-0.623362	0.0591665	17	1.30232	1.24036	1.50569	1.32368	1.31927	1.29133
chr1:150000000-150500000	chr1	0.0533275	-1.26026	0.0963093	12	1.42868	1.39287	1.46976	1.30841	1.22666	1.23987
chr1:150500000-151000000	chr1	-0.154047	-0.973577	-0.0416888	14	1.50845	1.43192	1.34336	1.49325	1.37835	1.37528
chr1:151000000-151500000	chr1	-0.047003	-0.848232	-0.0475977	21	1.18789	1.17224	1.21689	1.34947	1.25354	1.20179
chr1:151500000-152000000	chr1	-0.305839	-0.500414	-0.0411834	14	0.381481	0.349043	0.371786	0.278903	0.397216	0.47155
chr1:152000000-152500000	chr1	-0.044404	0.928123	0.315238	8	-1.25244	-1.30661	-1.36065	-1.39649	-1.25754	-1.27273
chr1:152500000-153000000	chr1	-0.10918	1.4352	0.210061	27	-1.46502	-1.49226	-1.35438	-1.51877	-1.3788	-1.30013
chr1:153000000-153500000	chr1	-0.0220068	0.998037	0.169491	18	-0.801755	-0.772454	-0.839746	-0.889971	-0.751635	-0.735841
chr1:153500000-154000000	chr1	0.169949	-0.533637	-0.00123451	23	0.702473	0.997656	0.698669	0.838042	0.854178	0.861918
chr1:154000000-154500000	chr1	-0.149793	-0.713695	0.0804294	9	1.09945	1.22813	1.09452	1.21635	1.01114	0.873587
chr1:154500000-155000000	chr1	-0.201534	-0.636651	-0.163587	13	1.25722	1.34628	1.41707	1.47146	1.28715	1.34304
chr1:155000000-155500000	chr1	0.150839	-1.25082	-0.0349264	22	1.41603	1.41105	1.40235	1.28663	1.43535	1.32948
chr1:155500000-156000000	chr1	0.0829928	-1.03163	-0.040136	10	1.49236	1.40603	1.48067	1.52086	1.41472	1.38977
chr1:156000000-156500000	chr1	-0.124629	-0.765153	-0.0731208	18	1.43678	1.48834	1.5093	1.27513	1.3692	1.43062
chr1:156500000-157000000	chr1	-0.118605	-0.469418	-0.0257961	18	1.24059	1.21241	1.14626	1.21851	1.16088	1.18191
chr1:157000000-157500000	chr1	-0.206827	1.01855	-0.166154	3	-0.509102	-0.226683	-0.332507	-0.127766	-0.220122	-0.070634
chr1:157500000-158000000	chr1	0.304188	1.14234	0.0284554	7	-1.19789	-1.15325	-0.8995	-1.0964	-0.984815	-1.09703
chr1:158000000-158500000	chr1	0.121967	0.948761	0.119885	10	-1.09384	-1.10174	-0.889528	-0.97196	-0.995741	-1.03468
chr1:158500000-159000000	chr1	0.311282	0.989831	0.215462	12	-1.47399	-1.39884	-1.27749	-1.38872	-1.38341	-1.30505
chr1:159000000-159500000	chr1	0.0353852	0.965076	0.254659	7	-0.926893	-0.837696	-1.04845	-0.981418	-0.724045	-0.834525
chr1:159500000-160000000	chr1	-0.0526709	0.813527	0.106632	11	-0.551812	-0.434925	-0.481753	-0.785205	-0.557663	-0.371086
chr1:160000000-160500000	chr1	0.0357002	0.0966316	-0.0346854	14	0.716378	1.06808	0.825173	0.878905	0.948526	0.921677
chr1:160500000-161000000	chr1	0.00807181	0.760422	-0.16713	9	0.314371	0.833727	0.537695	0.908245	0.714066	0.836275
chr1:161000000-161500000	chr1	0.02022	-0.677397	-0.0275521	23	1.1624	0.826982	0.769372	1.0762	0.926892	1.11557
chr1:161500000-162000000	chr1	-0.05489	-0.792186	-0.190165	9	0.624017	0.541766	0.0668085	0.379682	0.495047	0.5507
chr1:162000000-162500000	chr1	-0.15626	0.138024	-0.467937	6	0.285536	0.432947	0.439951	0.491674	0.544325	0.57046
chr1:162500000-163000000	chr1	-0.234856	-0.420256	-0.150137	4	0.294907	-0.186565	0.155834	0.402901	0.232305	0.236908
chr1:163000000-163500000	chr1	0.137815	-0.0234607	-0.00292506	3	0.0845975	0.0746957	0.0175233	0.247785	-0.233806	0.0782234
chr1:163500000-164000000	chr1	0.565723	0.686718	0.403864	0	-0.182765	-0.223285	-0.408482	-0.120212	-0.72015	-0.276482
chr1:164000000-164500000	chr1	0.380098	0.55966	0.44608	0	0.0109359	0.111111	0.0840494	-0.16823	-0.435705	0.107382
chr1:164500000-165000000	chr1	-0.200664	0.314197	0.0276682	1	0.258189	0.506319	0.311069	0.551508	0.453877	0.331699
chr1:165000000-165500000	chr1	0.209644	1.01461	0.0302798	2	0.166727	0.382261	0.155598	0.408253	0.0407186	0.144577
chr1:165500000-166000000	chr1	-0.0809466	0.519163	-0.290364	5	-0.158358	-0.0881429	-0.231661	-0.354051	-0.122655	-0.26649
chr1:166000000-166500000	chr1	0.392115	1.28219	0.290339	1	-1.02799	-1.08909	-0.974013	-1.10985	-1.01154	-1.28607
chr1:166500000-167000000	chr1	0.208553	0.710711	0.0887173	4	-0.702378	-0.774985	-0.728326	-0.576906	-0.863417	-0.683971
chr1:167000000-167500000	chr1	-0.353889	0.207413	-0.0968262	3	0.375492	0.381374	0.464531	0.314343	0.497816	0.304291
chr1:167500000-168000000	chr1	0.00711594	-0.425671	-0.225644	7	0.787119	0.635296	0.805978	0.864591	0.699671	0.625435
chr1:168000000-168500000	chr1	0.108965	-0.164702	-0.255838	4	0.648361	0.753003	0.800674	0.611424	0.437971	0.529303
chr1:168500000-169000000	chr1	0.324333	0.262863	-0.070497	3	0.079444	0.290386	0.30288	0.505144	-0.269537	-0.257252
chr1:169000000-169500000	chr1	0.04242	-0.0974506	-0.00606908	5	-0.135426	-0.162266	-0.0915417	0.189451	-0.351804	-0.393121
chr1:169500000-170000000	chr1	-0.0587309	0.214672	-0.00207474	7	-0.684145	-1.00222	-0.721074	-0.442232	-1.05494	-1.15613
chr1:170000000-170500000	chr1	0.168643	0.128156	0.129372	2	-0.554984	-0.899699	-0.66742	-0.892492	-1.0568	-1.14068
chr1:170500000-171000000	chr1	0.0701905	0.102119	-0.031697	3	-0.997572	-1.11172	-0.633755	-0.79395	-1.33027	-1.30932
chr1:171000000-171500000	chr1	0.134916	0.701269	-0.0206554	5	-0.648957	-0.92424	-0.777192	-0.683915	-1.18324	-0.988567
chr1:171500000-172000000	chr1	-0.147861	-0.102781	-0.212852	5	-0.407875	-0.512961	-0.280795	-0.442806	-0.702264	-0.722387
chr1:172000000-172500000	chr1	-0.0244102	-0.54308	-0.0229038	2	-0.8884	-1.02095	-0.69016	-0.801316	-1.03917	-1.13052
chr1:172500000-173000000	chr1	-0.0114656	-0.566888	-0.118698	2	-0.629279	-0.838704	-0.609659	-0.45614	-1.09162	-1.11068
chr1:173000000-173500000	chr1	-0.352133	0.133011	-0.334247	3	-1.03995	-1.0152	-0.690955	-0.874181	-1.32014	-1.31584
chr1:173500000-174000000	chr1	-0.0786881	-0.0262024	-0.186327	9	-0.264934	-0.390307	-0.0611466	0.0757916	-0.534323	-0.493768
chr1:174000000-174500000	chr1	-0.104377	-0.0268662	-0.283918	3	-0.485593	-0.655541	-0.601208	-0.512602	-1.10981	-0.881199
chr1:174500000-175000000	chr1	-0.289768	0.527309	-0.361857	1	-0.680652	-0.813508	-0.983263	-0.936597	-1.41231	-1.28591
chr1:175000000-175500000	chr1	-0.0923905	1.44098	-0.0254465	3	-0.42649	-0.505138	-0.0767661	-0.515014	-0.698551	-0.680003
chr1:175500000-176000000	chr1	-0.053454	1.26033	-0.093947	1	-0.0660136	0.04783	0.3517	0.0804854	-0.231543	-0.435808
chr1:176000000-176500000	chr1	0.285026	0.464508	0.276966	2	-0.534258	-0.65949	-0.358566	-0.231528	-0.977753	-0.871985
chr1:176500000-177000000	chr1	0.482723	1.00228	-0.0244335	0	-0.489673	-0.04961	-0.121211	0.087532	-0.450053	-0.33886
chr1:177000000-177500000	chr1	0.149299	1.02106	0.155639	2	0.260807	0.56061	0.281146	0.296829	0.00014146	0.0994495
chr1:177500000-178000000	chr1	-0.03296	1.06067	0.00324955	1	0.0416691	0.179687	0.386088	0.0508822	-0.484998	-0.13104
chr1:178000000-178500000	chr1	0.037339	-1.15598	0.042402	2	0.404777	0.554506	0.593849	0.449606	0.300052	0.633231
chr1:178500000-179000000	chr1	-0.181508	-0.271696	-0.171932	3	-0.0665634	0.444364	0.498752	0.33311	0.239498	0.218446
chr1:179000000-179500000	chr1	-0.0948531	-0.361031	0.00229566	5	0.16566	0.347486	0.368457	0.305604	-0.0528135	0.142523
chr1:179500000-180000000	chr1	0.214581	0.0155087	0.0153095	6	-0.0537766	-0.203659	0.300268	-0.0681065	-0.0494861	-0.0596461
chr1:180000000-180500000	chr1	-0.139413	-0.492585	-0.131489	2	0.266968	0.220788	0.503672	0.238266	0.397477	0.636335
chr1:180500000-181000000	chr1	-0.0754395	-0.222207	0.0123979	4	0.717726	0.866297	0.823302	0.816963	0.687576	0.802935
chr1:181000000-181500000	chr1	0.0105486	0.745592	-0.0724417	4	0.391493	0.799975	0.859558	0.41038	0.563769	0.800555
chr1:181500000-182000000	chr1	0.0954614	1.55476	0.147148	0	-0.355991	-0.197712	0.150654	-0.235961	-0.310454	-0.198864
chr1:182000000-182500000	chr1	0.212651	0.859784	0.287408	4	0.623866	0.296192	0.653046	0.664947	0.432602	0.609467
chr1:182500000-183000000	chr1	-0.022533	0.0489205	-0.0133974	6	0.688264	0.671867	0.884577	0.670527	0.694354	0.88178
chr1:183000000-183500000	chr1	0.0307292	-1.09021	-0.299188	4	1.14566	1.1508	0.86775	1.06987	1.02469	1.19739
chr1:183500000-184000000	chr1	0.0760964	-1.0125	-0.0505824	4	0.752471	0.778188	0.671397	0.976563	0.86041	0.822148
chr1:184000000-184500000	chr1	-0.098213	-0.708641	-0.289757	3	0.590681	0.49828	0.745681	0.860301	0.537877	0.500639
chr1:184500000-185000000	chr1	0.155071	-0.945435	-0.0202282	2	0.303963	0.409746	0.311749	0.315669	0.185379	0.227488
chr1:185000000-185500000	chr1	-0.0160227	-0.874256	-0.127881	4	-0.309715	-0.0162474	0.203706	-0.159252	0.116968	-0.0209245
chr1:185500000-186000000	chr1	-0.0230905	-0.76231	-0.0872755	1	-0.884018	-0.860293	-0.806623	-0.993931	-0.750843	-0.77448
chr1:186000000-186500000	chr1	0.101085	-0.663483	-0.0773899	4	-1.19018	-1.21379	-1.21475	-1.04774	-1.20174	-1.14052
chr1:186500000-187000000	chr1	0.210263	0.344255	0.159607	2	-1.4594	-1.54142	-1.51306	-1.47987	-1.54075	-1.67855
chr1:187000000-187500000	chr1	0.2752	0.350505	0.315771	0	-0.960565	-0.938444	-1.10697	-0.880754	-1.02098	-1.08431
chr1:187500000-188000000	chr1	0.0217151	0.135654	-0.0410823	0	-1.26484	-1.11	-1.20954	-1.21604	-1.32923	-1.13777
chr1:188000000-188500000	chr1	0.00398371	-0.110791	0.566722	0	-1.40261	-1.406	-1.43509	-1.20037	-1.50113	-1.46957
chr1:188500000-189000000	chr1	-0.0515321	-0.0103011	0.406609	0	-1.27596	-1.30337	-1.46587	-1.44998	-1.44829	-1.44591
chr1:189000000-189500000	chr1	0.256369	0.40733	0.418539	0	-1.39801	-1.45437	-1.52308	-1.54237	-1.58692	-1.43198
chr1:189500000-190000000	chr1	0.197105	0.124594	0.674879	0	-1.21101	-1.02918	-1.41375	-1.29119	-1.47357	-1.43828
chr1:190000000-190500000	chr1	0.113003	0.239792	0.372025	1	-0.922498	-1.1382	-1.22977	-1.16915	-1.45236	-1.44355
chr1:190500000-191000000	chr1	0.391589	0.178331	0.691693	0	-1.06528	-1.1974	-1.15904	-1.22004	-1.55769	-1.366
chr1:191000000-191500000	chr1	0.592857	0.254886	0.681014	0	-1.17614	-1.2633	-1.6284	-1.40326	-1.63315	-1.47593
chr1:191500000-192000000	chr1	0.362184	0.237717	0.46107	0	-1.15509	-1.11035	-1.38706	-1.22865	-1.4503	-1.44576
chr1:192000000-192500000	chr1	0.0979427	-0.233092	-0.0992538	2	-1.08313	-1.02057	-1.17597	-1.05694	-1.3988	-1.27334
chr1:192500000-193000000	chr1	-0.0128283	-0.208281	-0.155826	3	-1.10956	-1.08825	-1.05492	-1.21806	-0.994248	-1.07284
chr1:193000000-193500000	chr1	0.0778069	-0.706007	0.00855988	5	-0.63734	-0.458346	-0.601325	-0.555071	-0.418196	-0.449411
chr1:193500000-194000000	chr1	0.231287	-0.10711	0.160562	0	-0.261924	-0.343865	-0.266965	-0.106122	-0.289315	-0.252708
chr1:194000000-194500000	chr1	0.228389	-0.292717	-0.143731	0	-0.8453	-0.760999	-1.00004	-0.87173	-0.946092	-0.894773
chr1:194500000-195000000	chr1	0.266132	0.0408601	0.393445	0	-1.31714	-1.38097	-1.4899	-1.57521	-1.63372	-1.58845
chr1:195000000-195500000	chr1	0.245594	0.2421	0.470803	0	-1.43982	-1.50998	-1.5685	-1.38969	-1.48697	-1.55205
chr1:195500000-196000000	chr1	0.0957319	0.101627	0.223939	0	-1.26732	-1.52557	-1.40629	-1.55536	-1.42589	-1.51775
chr1:196000000-196500000	chr1	0.105143	0.363365	-0.059094	0	-1.34527	-1.60495	-1.42974	-1.34386	-1.44601	-1.44208
chr1:196500000-197000000	chr1	0.116514	0.490843	0.18284	7	-1.3426	-1.39104	-1.46941	-1.35538	-1.44726	-1.4201
chr1:197000000-197500000	chr1	-0.104087	0.279531	-0.137926	4	-1.30664	-1.33044	-1.46097	-1.38612	-1.40267	-1.39818
chr1:197500000-198000000	chr1	0.105848	-0.778889	-0.229141	3	-0.782111	-0.495649	-0.872052	-0.819638	-0.86365	-0.92031
chr1:198000000-198500000	chr1	-0.0908516	-1.16264	-0.0746513	1	-0.591312	-0.632136	-0.695227	-0.87042	-0.926607	-0.671061
chr1:198500000-199000000	chr1	-0.0649393	-1.15655	0.106632	2	-1.33037	-1.28939	-1.41616	-1.14974	-1.51343	-1.37921
chr1:199000000-199500000	chr1	-0.193175	-0.797655	-0.1557	0	-1.35183	-1.50614	-1.46495	-1.39648	-1.6005	-1.50685
chr1:199500000-200000000	chr1	-0.325926	-0.57274	-0.099708	0	-1.28271	-1.22085	-1.24374	-1.27556	-1.28644	-1.03803
chr1:200000000-200500000	chr1	-0.293479	-0.777027	-0.360283	2	-0.665704	-0.462944	-0.6666	-0.521526	-0.61093	-0.460064
chr1:200500000-201000000	chr1	-0.0955205	-1.03338	-0.0575498	5	0.466823	0.432152	0.457183	0.470791	0.448133	0.55412
chr1:201000000-201500000	chr1	0.00240274	-0.681007	-0.160059	10	1.17795	1.29701	1.04957	1.35467	1.06441	1.25712
chr1:201500000-202000000	chr1	0.0740065	-0.83953	0.217596	7	1.30035	1.16191	1.19412	1.32372	1.21866	1.23744
chr1:202000000-202500000	chr1	0.085007	-1.18524	-0.186937	7	1.35952	1.20794	1.3182	1.36649	1.41274	1.27139
chr1:202500000-203000000	chr1	0.118469	-1.07308	0.0440534	7	1.3073	1.18201	1.38232	1.08892	1.35763	1.36604
chr1:203000000-203500000	chr1	-0.139779	-0.73442	-0.124711	11	1.20502	1.35381	1.37067	1.17865	1.20011	1.32471
chr1:203500000-204000000	chr1	-0.0668315	-0.879201	-0.11379	6	1.18998	1.0688	1.19586	1.25592	1.39407	1.32782
chr1:204000000-204500000	chr1	-0.00785526	-0.785066	-0.11896	8	1.30843	1.08962	1.25969	1.21291	1.2546	1.33431
chr1:204500000-205000000	chr1	-0.228882	-0.318108	-0.34465	3	1.33962	1.11083	1.38877	1.13815	1.27352	1.25686
chr1:205000000-205500000	chr1	-0.00217272	-0.670496	-0.0755484	9	1.33465	1.14729	1.12864	1.26122	1.36287	1.33224
chr1:205500000-206000000	chr1	-0.123415	-0.697392	0.0800665	9	1.23339	1.10337	1.14787	1.17766	1.27539	1.4002
chr1:206000000-206500000	chr1	0.185078	-0.92779	0.0524962	7	1.20164	1.13463	1.37436	0.701445	1.18415	1.14419
chr1:206500000-207000000	chr1	-0.234942	-0.396836	-0.190913	11	1.05595	1.01624	1.15755	0.989609	1.1595	1.03136
chr1:207000000-207500000	chr1	0.231776	-0.371494	-0.0310081	8	0.244973	0.352521	0.390042	0.167392	0.356777	0.416052
chr1:207500000-208000000	chr1	-0.111697	-0.170008	-0.474333	3	0.561277	0.616181	0.444616	0.208115	0.816353	0.748513
chr1:208000000-208500000	chr1	-0.0666734	0.107342	-0.59201	1	0.7848	0.835832	0.88904	0.986648	0.834379	0.694251
chr1:208500000-209000000	chr1	-0.175129	0.197219	-0.425857	0	0.742951	0.563526	0.405357	0.395972	0.529376	0.5874
chr1:209000000-209500000	chr1	-0.364749	-0.0141639	-0.303046	0	0.508797	0.594518	0.733757	0.507764	0.643218	0.764782
chr1:209500000-210000000	chr1	-0.0130303	-0.603494	-0.27046	9	0.660055	0.240728	0.265509	0.0543005	0.647211	0.630697
chr1:210000000-210500000	chr1	-0.167803	-0.455022	-0.139328	2	-0.285907	-0.352173	-0.178203	-0.326283	0.23399	-0.0499022
chr1:210500000-211000000	chr1	-0.183542	0.0717191	-0.416401	0	-0.447975	-0.276818	-0.424967	-0.24767	0.0870452	-0.277461
chr1:211000000-211500000	chr1	-0.0541033	-0.434596	-0.145281	4	0.0262273	0.0140958	0.0168353	-0.023585	0.328205	0.312479
chr1:211500000-212000000	chr1	-0.0896418	-0.530171	0.178252	3	0.53636	0.622337	0.648182	0.582396	0.892653	0.951588
chr1:212000000-212500000	chr1	-0.146774	-0.72096	-0.0934186	5	1.0214	0.912376	0.89541	0.767668	0.696356	0.915423
chr1:212500000-213000000	chr1	-0.178896	-0.437165	-0.317081	8	0.825436	0.680376	0.91682	0.836893	0.767136	0.841319
chr1:213000000-213500000	chr1	-0.181368	0.517322	-0.298538	2	0.0661129	0.413966	0.0793143	0.114159	-0.141587	0.0525315
chr1:213500000-214000000	chr1	0.34889	1.01915	0.23173	1	-0.398312	0.0380519	-0.52496	-0.203848	-0.447614	-0.243214
chr1:214000000-214500000	chr1	-0.0283175	0.121064	-0.0734327	1	-0.0129061	-0.0181312	-0.115765	0.139349	-0.122425	-0.0567258
chr1:214500000-215000000	chr1	0.108486	-0.0377273	-0.0378596	2	-0.824317	-1.09465	-1.00055	-1.12262	-0.997194	-1.23099
chr1:215000000-215500000	chr1	-0.13944	0.231649	-0.110384	1	-1.16148	-1.27778	-1.24571	-1.12982	-1.42315	-1.45242
chr1:215500000-216000000	chr1	-0.00757511	0.33072	-0.0193478	1	-0.904166	-0.723863	-0.751891	-0.648422	-1.01816	-1.30019
chr1:216000000-216500000	chr1	0.15159	0.406647	0.239345	1	-0.807888	-0.709056	-0.924761	-0.723793	-1.00199	-1.09817
chr1:216500000-217000000	chr1	0.114599	0.726008	0.109809	1	-0.469754	-0.140303	-0.495221	-0.601443	-0.493369	-0.86246
chr1:217000000-217500000	chr1	0.219448	0.746397	0.110345	0	-0.39558	-0.165712	-0.294648	-0.0618758	-0.569737	-0.570858
chr1:217500000-218000000	chr1	0.0393448	0.391494	0.175305	2	-0.596003	-0.485016	-0.893713	-0.585376	-0.813122	-1.03706
chr1:218000000-218500000	chr1	0.12925	-0.307447	0.10747	2	0.0412783	-0.0501308	-0.150621	0.0690393	-0.490358	-0.898414
chr1:218500000-219000000	chr1	-0.0944711	-0.925692	-0.109357	0	0.455918	0.677489	0.217464	0.641751	0.374452	0.192624
chr1:219000000-219500000	chr1	-0.240295	-0.831188	-0.163088	1	0.499022	0.458446	0.179873	0.600094	0.0517574	0.24739
chr1:219500000-220000000	chr1	-0.339443	-0.284441	-0.158065	2	0.141477	0.628677	0.284528	0.488203	0.419556	0.392691
chr1:220000000-220500000	chr1	-0.123443	-0.427058	-0.502327	4	0.679113	0.714042	0.766647	0.575234	0.788311	0.909989
chr1:220500000-221000000	chr1	-0.344751	0.00478211	-0.247977	5	0.471841	0.694909	0.716052	0.649517	0.733831	0.624001
chr1:221000000-221500000	chr1	-0.250019	-0.311889	-0.127756	0	0.193575	0.74945	0.594661	0.731377	0.407518	0.422676
chr1:221500000-222000000	chr1	-0.237607	-0.169575	-0.371405	1	0.551962	0.255717	0.659142	0.411372	0.419943	0.474866
chr1:222000000-222500000	chr1	-0.0748527	0.113675	-0.201922	0	0.0210951	0.633556	0.461812	0.461966	0.159398	0.590113
chr1:222500000-223000000	chr1	-0.146167	-0.237526	-0.235384	7	0.748835	0.636118	0.577988	0.737596	0.654442	0.737715
chr1:223000000-223500000	chr1	-0.404563	0.690584	-0.26606	3	0.843006	0.830621	0.915184	0.829431	0.949811	1.11696
chr1:223500000-224000000	chr1	-0.0102534	-0.38055	-0.28455	3	0.855395	0.896523	0.725188	0.718781	0.907758	0.923958
chr1:224000000-224500000	chr1	0.0617031	-0.948748	-0.22575	5	0.998463	0.881282	0.705679	0.96084	0.995465	1.10515
chr1:224500000-225000000	chr1	-0.361952	0.297053	-0.368843	2	0.319678	0.285829	0.231428	0.347725	0.316138	0.455861
chr1:225000000-225500000	chr1	-0.143867	-0.0985354	-0.0571504	1	0.133406	0.169999	-0.0134792	0.412045	0.114035	0.316556
chr1:225500000-226000000	chr1	-0.0190697	-1.06247	-0.189891	8	1.05427	0.776633	1.22048	0.871137	1.16283	1.18111
chr1:226000000-226500000	chr1	-0.112745	-0.786804	-0.0779446	5	1.22957	1.00703	1.28056	1.18364	1.08585	1.23007
chr1:226500000-227000000	chr1	-0.239241	-0.305734	-0.250761	4	1.31487	1.0511	1.10124	0.920693	1.18235	1.10708
chr1:227000000-227500000	chr1	0.0518444	-1.01678	0.10416	1	0.883655	0.721128	0.683129	0.751823	0.90544	0.9249
