anchor	anchor_rna_contrast	balance_baseline_lmnb1	balance_baseline_log2_mean_cpm	balance_log10_transcript_span	balance_log1p_tss_count_1mb	chromosome	control_mean_rna_contrast	controls	matched_difference	maximum_squared_distance	status	tss
CAND1	-0.22099351729485495	-0.2928358920674935	0.045809350133486415	0.18127707851187863	-0.1314599797549889	chr12	-0.17868654246108678	SLC38A1;C12orf75;WASHC4;GLIPR1;CSRP2	-0.04230697483376816	0.7133566566429445	matched	67269357
CARD6	0.18275934351525436	0.1392272659975331	-0.047296155730891964	-0.21804506185795014	-0.13362540634421105	chr5	-0.033867256729475825	ZBED3;FAM200C;C1QTNF2;GCNT4;GIN1	0.21662660024473018	0.8073690994439924	matched	40841366
CASC3	-0.10275123908109762	-0.3207416781540675	0.00429785550721562	-0.005293671467937869	-0.02689943945642259	chr17	-0.11306712399113597	NBR1;ATP6V0A1;DNAJC7;PFAS;UBTF	0.010315884910038348	0.697214894808333	matched	40140536
CASP8	0.003283701904714942	0.06407791959197781	-0.2607076946121085	-0.050984314286177654	0.15636471586050285	chr2	0.11699809329083166	ATOH8;C2orf42;RAB17;DNAJC27;CENPO	-0.11371439138611672	0.5315867697952905	matched	201260535
CATSPERG	0.012951964894233337	-0.060939666534016446	-0.10859478526287325	-0.04953349872457824	-0.2714692846438548	chr19	0.06757499367656956	SLC8A2;ANKRD24;EXOC3L2;ATCAY;ODAD1	-0.05462302878233623	0.417019557192043	matched	38335829
CBFA2T2	-0.20199912549360555	-0.08062005963022878	-0.22865773135652392	0.3573267064672869	-0.035351662431784836	chr20	-0.06655207252225157	CTNNBL1;RNF24;PIGU;UQCC1;MMP24	-0.13544705297135398	0.8665504050225646	matched	33490095
CBX1	-0.1676357693503565	-0.19903589544560507	-0.016815739385108608	-0.13349853008338028	-0.2912398354488257	chr17	-0.0021103312452433742	PIP4K2B;NMT1;NARF;MED24;NBR1	-0.16552543810511314	0.3191087705212502	matched	48101477
CCDC121	-0.40410814969179554	-1.048261393965624	0.2013525398077689	-0.7880929317190363	0.6025542381333104	chr2	0.04992469853978154	SLC23A3;FBXO48;BMP10;C2orf72;GLB1L	-0.4540328482315771	3.0452477590475997	matched	27629011
CCDC125	0.15951780774665925	0.007375558359563661	-0.07711424840246628	0.09191184148368486	-0.08387878370191393	chr5	0.09821785453588623	FAM151B;THBS4;C5orf34;FAM169A;TCF7	0.061299953210773014	0.40604551511931286	matched	69332800
CCDC14	-0.06284728560986075	-0.16753058006766186	-0.17927373062317045	-0.12644265739045712	-0.16199351194486333	chr3	-0.16952163417271732	RUBCN;LRCH3;SKIL;BCL6;PIK3CA	0.10667434856285657	0.5553047384301513	matched	123961228
CCDC18	0.3850603326544877	-1.1553096632887532	-0.17230351176614156	0.3453888114180319	-0.33124757929401627	chr1	0.23309649577538627	KIF14;DNAI4;RHCE;NOTCH2NLA;DDX59	0.15196383687910142	3.332071022441846	matched	93180723
CCDC57	0.22875113353149912	-0.10309682461092268	0.00302856562442555	0.32722492362918076	0.39553325734381684	chr17	-0.019667605736025884	PLXDC1;FAM117A;ZNF652;BRCA1;PECAM1	0.248418739267525	0.8105912925176006	matched	82212841
CCDC71	0.02487127597581651	-0.4717653997919795	-0.2372337425203894	-0.28472580398756353	0.352677657410169	chr3	-0.0031549378949455864	PPM1M;UQCC5;IFRD2;SPCS1;SEMA3B	0.028026213870762096	1.1632645294279633	matched	49166330
CCDC71L	0.15994388775903268	-0.19022094817756263	0.1836502928063583	0.09231679296423434	0.18064288968063924	chr7	0.20876421567105546	MRPL32;FMC1;TMEM60;TRIL;MALSU1	-0.04882032791202279	0.8273211393304096	matched	106661157
CCDC80	0.18922547284391733	0.14777782101828785	0.3024001907519793	0.25642507181845525	-0.11399222101388837	chr3	-0.16429143649588196	RPN1;TFRC;POPDC2;SEC61A1;RAB7A	0.3535169093397993	0.7943612435570999	matched	112641142
CCDC9B	0.07248051773997588	-0.14704149347038642	0.03602340558400985	-0.192599995140613	0.0645766120481942	chr15	0.061192434455836595	CCNDBP1;CLK3;MPI;PPIB;COX5A	0.011288083284139286	0.4833564566709492	matched	40340938
CCND3	-0.30233768369923286	-0.31458196618316936	-0.12023890749269661	-0.07077092840970911	-0.2718588351033515	chr6	-0.03967063956832817	SRSF3;YIPF3;SRF;GTPBP2;HLA-E	-0.2626670441309047	0.6528578622268206	matched	41941807
CCNT1	-0.33421599433660454	-0.22279632090682144	0.018816436727637442	0.00834880165822761	0.10164151251865039	chr12	-0.1487931617049604	RNF34;SP1;IFFO1;ACVR1B;COQ5	-0.18542283263164414	0.2782393842909135	matched	48716706
CCSAP	-0.3129881614184056	-0.07671635396590515	-0.09707074040241881	0.013141554164247449	-0.1333425292173857	chr1	0.015210306961097042	TSEN15;GCLM;SPRTN;POLR3C;DDX59	-0.3281984683795026	0.4097330824711052	matched	229343046
CD36	0.5992410819529013	-0.7082005555732322	-1.3318935554259117	0.0901025551672115	-1.1058387489610293	chr7	-0.027459038925761958	DUS4L;KMT2E;RSBN1L;MPLKIP;PLEKHA8	0.6267001208786632	5.465558751626823	matched	80638641
CD59	-0.381107564142944	0.09695351112327044	0.5400807196591051	0.1593483994867609	-0.35706978318491595	chr11	-0.1620074417355662	EIF4G2;CCND1;RAB6A;PPME1;HYOU1	-0.2191001224073778	2.399701085949169	matched	33736422
CDADC1	0.05091625730263294	-0.09063962249966928	0.025829849715561237	-0.07989486450881772	0.29847021285133185	chr13	0.0879537587454684	EEF1AKMT1;NUFIP1;MTRF1;RNASEH2B;NAA16	-0.03703750144283546	0.35326911520231075	matched	49247924
CDC16	0.1589181513957305	-0.25311497139407324	0.16989492010994145	0.11410129011113401	-0.17786558374967731	chr13	-0.04521895619939187	GJA3;VPS36;SPRYD7;PCID2;CUL4A	0.20413710759512238	0.41801860133040425	matched	114234896
CDC42EP3	-0.27253606408658193	-0.28560259753125683	0.5029354413933234	-0.44609345068765294	0.08481125218706248	chr2	-0.05781561662007331	PPP1CB;RHOQ;GFPT1;DYNC1I2;YWHAQ	-0.21472044746650862	0.9157960309992482	matched	37671641
CDK2	-0.4502369243798956	-0.17695918043386127	-0.3490060550421837	-0.07719534192662492	0.10247813275035433	chr12	0.04027674390959407	NAB2;MYG1;IGFBP6;PRR13;NOP2	-0.49051366828948967	0.5527723177813004	matched	55966829
CDK4	-0.28311432182063623	-0.003421388422918975	0.09310074334233498	-0.024390317431687736	-0.3277361402194975	chr12	0.13035489820494384	KRT81;IGFBP6;OGFOD2;ORMDL2;PRR13	-0.41346922002558006	0.3817580417964208	matched	57752309
CDKN1B	-0.09035966445548382	-0.3732303715882901	-0.40621399650533463	-0.3512871560960926	-0.3487448463452918	chr12	0.10067303377162612	VPS29;AMIGO2;SRSF9;PHLDA1;GPN3	-0.19103269822710994	1.9515131735000044	matched	12717367
CDKN3	0.7060542721950682	-0.21512481643779324	-0.45622129349125085	-0.29199399198262327	-0.3922442268152126	chr14	0.1304563196707047	ZBTB25;DMAC2L;AP4S1;CDKL1;ZNF839	0.5755979525243635	1.3454610959123272	matched	54397006
CDR2L	-0.38022888824486234	0.036814275267772256	-0.006330294523499647	0.13736290376276078	0.028430977690063308	chr17	-0.04877059612881568	BECN1;HGS;NARF;PCYT2;MAFG	-0.33145829211604666	0.2523509507773229	matched	74987631
CENPK	-0.12751462680592374	-0.20176085036458935	-0.21467601562047411	-0.27553469104795864	-0.134070282843338	chr5	0.34353697727217586	PTCD2;CDKL3;IL31RA;CREBRF;LMNB1	-0.4710516040780996	0.9178235244931688	matched	65563167
CENPV	0.3602916791792632	0.07372753925083209	-0.06086257080897717	-0.017349378561639428	-0.2140004014515262	chr17	0.052257758835035695	RNFT1;TEFM;PCGF2;TACO1;TBKBP1	0.3080339203442275	0.553741814289895	matched	16353468
CEP15	0.08395869622136987	-0.13608111785067734	-0.40530431101587705	-0.16219708161605637	-0.3554618036197663	chr3	-0.01955795513693967	ASTE1;PLSCR4;PLSCR1;C3orf33;OXSM	0.10351665135830954	1.2157623076575381	matched	62319021
CEP290	-0.2980737104625244	-0.49092862668462467	-0.7999550395021919	0.14192493813114604	-0.5024962859099558	chr12	-0.288498666099949	ATP2B1;MRPL42;ALDH1L2;EEA1;KRAS	-0.009575044362575391	1.881494356119042	matched	88142087
CERS5	0.15380673799397915	-0.3441766290707928	-0.039907250363148794	0.11760915559609433	0.1675973066546455	chr12	-0.0029829762474818666	RSRC2;VPS33A;PSMD9;ANAPC5;INTS13	0.15678971424146101	1.0337425026713565	matched	50167368
CFAP119	-0.2937362169326174	-0.15625796676933212	-0.05553665053817847	0.26407748242763085	0.29567817601527024	chr16	0.1130529095098618	PARD6A;CARMIL2;CTRL;C16orf86;ENKD1	-0.4067891264424792	0.7294599677461324	matched	30762061
CFAP157	-0.5590640675642868	-0.3641035717053155	-0.11918713625814537	-0.08221545300186417	0.04800155611912005	chr9	0.20242527371142416	SAPCD2;ARHGEF39;CEL;SPMIP6;SPACA9	-0.761489341275711	0.6801619971118972	matched	127706987
CFAP299	0.2372191771052503	0.04044186360085056	-0.4437048526980285	0.4546973518497257	-0.008353983758843109	chr4	0.036196880306215234	AFG2A;FHIP1A;UNC5C;MAML3;BANK1	0.20102229679903508	1.4475853558661802	matched	80335729
CFH	0.049806681868418856	0.034019685570536806	-0.10005623213962928	0.2636508220512517	-0.05447869251772619	chr1	-0.22992419635219186	RAB3GAP2;STX6;DESI2;ADSS2;IGSF3	0.2797308782206107	0.4478013482812323	matched	196652042
CFLAR	0.027145099111154813	0.032620500378409245	0.021858592176942415	0.007895008661259917	-0.05964598652558263	chr2	-0.05349988915833741	THAP4;POLR1A;ANXA4;KIF3C;PTCD3	0.08064498826949222	0.2911873097138171	matched	201116163
CHD1	-0.36148225374910226	-0.24442571186174578	-0.012347979082531824	-0.5061170553178109	-0.32348570582157654	chr5	-0.22533052846359408	RASA1;PIK3R1;MAN2A1;CDH10;IPO11	-0.13615172528550817	1.6274992717181511	matched	98929006
CHD3	0.028540853916114273	-0.594724207078472	0.2070917030077979	0.12937656629047517	0.18505777276887203	chr17	0.028115551495499956	CNP;SUMO2;NBR1;JPT1;SMARCE1	0.0004253024206143166	0.7682733572085029	matched	7888788
CHD9	-0.2977961091107817	0.34630070901632215	-0.0005569136515039819	0.45825192794754144	-0.42655870235486026	chr16	-0.004741992798165673	PARN;ZFHX3;ABCC1;LONP2;NETO2	-0.293054116312616	1.3925459280770789	matched	53054990
CHFR	0.08658884372156184	0.1934284836462169	-0.03867534567289699	0.10843148383600865	-0.24730024803382925	chr12	-0.13003070914108256	RPAP3;CCDC92;UBE3B;RILPL1;SLC11A2	0.2166195528626444	0.4202572567387974	matched	132887604
CHRNB1	-0.17271106192303165	-0.024285003362325308	-0.08984366767220614	-0.09988649264223626	0.3680025474403128	chr17	0.013965706875582906	PTGES3L;NT5C3B;AARSD1;WNK4;ARMC7	-0.18667676879861456	0.4053050140813861	matched	7445060
CHSY3	-0.4168728343309436	-0.044245665012261126	0.1861371870664864	0.044948792706139606	-0.06280497533778284	chr5	0.029250076693960736	IPO11;WWC1;FBXL7;NDUFAF2;WDR70	-0.4461229110249043	0.34602064593090354	matched	129904464
CHTOP	0.21266050093685607	0.18383287129113954	0.15961041928246622	-0.1977567604497783	0.23373846208306803	chr1	-0.14287458313338314	UBQLN4;VPS72;KHDC4;MEX3A;PFDN2	0.3555350840702392	0.3149976813001631	matched	153634065
CIART	-0.06594165054449164	-0.6531476524837876	0.057420382957605876	-0.4056633781913985	0.222600208774141	chr1	-0.28509447783491776	GPR3;EFNA4;EFNA3;HCN3;PDIK1L	0.21915282729042612	1.2064749595331243	matched	150282553
CITED2	0.4872245224131584	-0.5172161445952452	0.04890787121120421	-0.67618034892951	0.10807997402156189	chr6	0.06617368838732907	NOL7;COX7A2;RBM24;PIM1;MARCKS	0.4210508340258293	2.4055395615782174	matched	139374647
CKAP5	-0.15195360069360486	-0.15936715207497731	0.2978614136080956	0.09158713749980407	-0.17885850699574812	chr11	-0.29668868312875973	PPP6R3;KDM2A;PHLDB1;CBL;KMT5B	0.14473508243515487	0.6960646496913584	matched	46846279
CLDN7	-0.1462084699886893	-0.4339115897644883	-0.3742188120840013	0.18415305363054046	0.46569098022731814	chr17	0.3522221955192101	HOXB8;KRTAP2-4;KRTAP1-5;SOST;HOXB5	-0.4984306655078994	1.2805984817373175	matched	7262477
CLINT1	-0.47913236926775316	0.4577111970325789	0.1529965829969614	0.2582191834188497	0.20697439424899422	chr5	-0.130022743716793	AP3S1;SLC30A5;MCCC2;LARP1;CKMT2	-0.34910962555096015	0.6578907232746999	matched	157859144
CLIP1	-0.5906428423696806	-0.5440533267880845	-0.0887611017793396	0.215703730137895	0.06252046459718763	chr12	-0.08243344807487829	SPPL3;SPATS2;HECTD4;ANAPC5;CORO1C	-0.5082093942948023	1.442998095992186	matched	122422668
CLPTM1	-0.07650834316468558	-0.08564870186908019	0.02163675041082813	0.046563966260918827	0.1474649612993828	chr19	-0.20552643778195953	LDLR;KANK2;EHD2;SUPT5H;SUGP2	0.12901809461727395	0.17855447061763263	matched	44955379
CMTM5	-1.4742709886625054	-0.040186562391888225	-0.0476925261445732	-0.40235667457813795	0.49944283653331434	chr14	0.09545064304876938	PIP4P1;APEX1;PNP;ZNF219;ISCA2	-1.5697216317112748	1.0490345700449426	matched	23377045
CNIH1	-0.04509102959893241	-0.3701195855288464	0.2788602623123131	-0.2502939286743175	0.12627564393998625	chr14	-0.015590113604149813	PSMC6;TMX1;GNPNAT1;PSMA3;ERO1A	-0.029500915994782596	0.8167166574046564	matched	54441373
CNIH4	0.1372071461213844	-0.20014233634531653	0.00915774219602189	0.1050900931412366	-0.013616159396441785	chr1	0.054617760784428704	DNAJB4;RBM34;ERRFI1;BPNT1;GGPS1	0.0825893853369557	0.31774072222420524	matched	224356878
CNNM2	-0.2899758961359762	-0.4076935627701297	-0.26008966725396343	0.11324768495647808	0.46356657661460665	chr10	-0.03512054136536025	BTRC;MCU;LCOR;SLF2;EXOC6	-0.25485535477061594	1.2759578679855208	matched	102918293
CNOT11	0.3329771402334396	-0.13251079734639082	0.2926651257960931	-0.21006827725449176	0.013207594246127496	chr2	0.012612977323738783	KLHL41;QPCT;ITGB1BP1;CEBPZ;SERTAD2	0.3203641629097008	0.4203186648702799	matched	101252885
CNTFR	0.816002998849046	-0.08600304987171453	-0.32059081902135134	-0.11459743284841445	0.16478473450443348	chr9	0.08159764886496224	ADAMTS13;PRRX2;SARDH;WDR31;ADAMTSL2	0.7344053499840838	0.7179719386066621	matched	34589723
CNTROB	-0.010315459733987176	-0.27619686702747337	-0.16292757385840015	0.016909309468091827	0.44397981892488225	chr17	-0.008562536734752334	TEN1;PTGES3L;NUP85;AARSD1;RUNDC1	-0.0017529229992348412	0.4114221025905056	matched	7932205
COG3	-0.3479215557979769	-0.07818454138471731	0.06813320862237736	-0.23120098574421288	0.27474590918176506	chr13	-0.22936727868921772	KATNAL1;KPNA3;LNX2;CAB39L;ELF1	-0.11855427710875918	0.564697812268679	matched	45464938
COG8	-0.12408882112988451	-0.6705392513666966	-0.16202439994706566	0.08135995816948782	-0.4110026600281699	chr16	-0.11599245814637182	ZNF200;ATXN1L;SH2B1;ZNF205;KLHL36	-0.008096362983512684	1.7053314579194534	matched	69339563
COL1A2	-0.44575801156305594	0.05481842043748386	1.2407015750567796	-0.04930025086572107	-0.5795345351406067	chr7	-0.36147812574051696	CAV1;CALU;FLNC;LAMB1;CPA4	-0.08427988582253898	2.998681247839535	matched	94394894
COL3A1	-0.4533033409255527	-0.7470119108274487	1.0771794341998069	-0.2954910343305345	0.2164478973276479	chr2	-0.32452464371447454	FN1;ITGAV;GLS;PPP1CB;RND3	-0.12877869721107815	5.242012115871394	matched	188974372
COMP	0.28937557560963345	0.17218992703761823	-0.21617281228534235	-0.1079087350968514	-0.003955889951106295	chr19	0.1205498707284208	GIPC3;NMRK2;SPC24;ZNF625;ZNF491	0.16882570488121265	0.1802099523336457	matched	18791304
COPB1	-0.19920748734874127	-0.07327294114207228	0.29066619475302824	-0.37234273265248524	0.0015061253709107714	chr11	-0.08109513008458062	CAPRIN1;LGR4;CD44;RDX;BDNF	-0.11811235726416065	0.8368009086545041	matched	14499810
COPS4	0.002930263254887322	0.03818848703866107	-0.23580951068457268	0.024963525499370642	-0.09517087765339094	chr4	-0.15521365664385325	UGDH;KLHL5;SETD7;SRP72;PAICS	0.15814391989874058	0.33124546976807034	matched	83035182
COPS7A	-0.08073540481370767	-0.4020035314833418	0.12440698667438	0.21026307635396324	-0.2100883688320745	chr12	0.11897117798661244	CNPY2;PRR13;PFDN5;NAB2;MCRS1	-0.1997065828003201	0.6517538842976721	matched	6724045
COPS7B	0.3912728299904451	-0.1424484531710698	0.08261503129622644	-0.13053457809357738	0.0670612807833327	chr2	0.007649098113507058	STRADB;TMEM237;NFU1;MXD1;STK11IP	0.38362373187693805	0.34346845283635696	matched	231786444
COPZ2	0.2279054186133198	-0.18883084292084784	-0.027099483881834197	0.13358343924736638	-0.07765833326553628	chr17	0.0401436505062332	JMJD6;METTL23;FAM171A2;SGCA;UBTF	0.1877617681070866	0.37141614638750065	matched	48037796
COQ10A	-0.1723667410987284	-0.7063325416417997	-0.30713299903466573	-0.5297509779087168	0.2709786208112712	chr12	0.006473794814655598	ZNF740;LMBR1L;MYG1;PRR13;IGFBP6	-0.178840535913384	1.5970856764877324	matched	56266941
COX14	0.40898947208508485	-0.18307058948575117	0.06328738311658	-0.20126196924880635	-0.06394484952077162	chr12	-0.0871071638058803	EIF2B1;DAZAP2;NOP2;UNC119B;LMBR1L	0.49609663589096514	0.5438645105815958	matched	50112235
COX6A1	0.30050564065284835	-0.1321789925051966	-0.17045571661215875	-0.6129531546145242	0.1565742735025717	chr12	-0.025811385844112578	DAZAP2;TUBA1B;AMIGO2;VPS29;TUBA1C	0.3263170264969609	2.0132495030635496	matched	120438112
CPD	-0.19006711383149089	-0.22531801208166913	0.3597199944382238	0.18260413744638226	-0.2609937436195825	chr17	-0.03550034599088009	SMURF2;CDC27;DDX42;APPBP2;IGF2BP1	-0.1545667678406108	0.807310943302972	matched	30378926
CPEB2	0.19703765114073502	-0.17610509275080943	-0.23417957869269784	-0.32655203593679094	0.16013938956871598	chr4	-0.01582489432779699	CHIC2;NFKB1;RBPJ;DDX60L;PDE5A	0.212862545468532	0.5055160810882336	matched	15002480
CPVL	-0.08844687093174386	-0.19290019279271806	0.35667685893822615	0.2992774098733908	-0.21250589310088075	chr7	-0.2875008686049215	TPST1;ANKIB1;KLHL7;RABGEF1;NUP205	0.19905399767317766	0.5368441637113698	matched	29146536
CRADD	0.13628510568858943	-0.19179494291763366	-0.2850037781531907	0.5011982790980932	-0.3053374222208999	chr12	-0.39914298392956316	RASSF8;ALDH1L2;FRS2;BMAL2;LEMD3	0.5354280896181526	0.8214921493691225	matched	93677374
CREB3L2	-0.4698228893436518	-0.018193603364669353	0.223547833868666	0.2945781627476921	-0.3716452890871762	chr7	-0.24206511573808936	TPST1;RABGEF1;NUP205;WASL;KLHL7	-0.22775777360556243	0.5050970476707793	matched	138002085
CREBL2	-0.19765627170549926	0.08440977918126358	0.11587919705378597	-0.14543722816610877	0.12394010401600292	chr12	-0.06512595543621788	BRAP;SLC35E3;TBK1;HCFC2;NDUFA12	-0.13253031626928138	0.28691073248345456	matched	12611875
CREBZF	-0.15164787033638927	-0.009032357748329334	0.08018714929456056	-0.16992563703642616	-0.7109069571825225	chr11	-0.11091346751791047	TSKU;ZBED5;LTO1;UCP2;SDHD	-0.0407344028184788	1.2689184790433856	matched	85665128
CRIPT	0.08335205030767767	-0.43715587455200566	0.016076776977226148	-0.11934039592827206	0.028725134787939255	chr2	0.08673099726708795	GPATCH11;NDUFAF7;PNO1;TRMT61B;CEBPZOS	-0.003378946959410281	0.5391935050041738	matched	46617214
CRTAP	-0.08026146376717147	0.0042410942584800715	0.13220850699312758	0.3457981067530499	-0.4270884255479782	chr3	0.1148547166706706	COPG1;SELENOT;TRA2B;CLDN11;CNBP	-0.19511618043784207	0.636939434136503	matched	33114013
CRYBG3	-0.6467878246362124	0.254957793962717	-0.09894021985156687	0.4022341985275121	0.23080515065963003	chr3	-0.1514474610284332	DZIP3;HRH1;DZIP1L;GK5;USF3	-0.4953403636077792	0.5824412966610013	matched	97822010
CSPG5	-0.35390955745886776	0.18487313512068915	-0.08144751186964516	-0.044936255553080284	0.4462247945776463	chr3	0.024264704114188906	PIGZ;RFC4;WDR53;TAGLN3;TBCCD1	-0.37817426157305667	0.5773136903758516	matched	47578864
CXCL16	-0.18718477391311117	-0.0522421895532702	-0.047652136631321174	0.022139438457714267	-0.17223312091042775	chr17	-0.030889859151086135	AOC2;NXPH3;CDK3;PSMC3IP;RND2	-0.15629491476202503	0.2254660536362566	matched	4739927
CYB5D1	-0.2656365128043623	-0.39200655945061946	-0.3323845314413956	0.0711862857675798	0.48763562603106103	chr17	-0.013519504546035122	KRT10;TMUB2;ARL4D;IFI35;HOXB2	-0.25211700825832717	1.1937227767867675	matched	7858002
CYB5D2	0.18962074101659976	-0.19576769704928187	-0.21964678413637795	-0.04136001939969003	-0.04617492279265667	chr17	-0.03672467460272663	FAM171A2;PTGES3L;TEN1;PFAS;RUNDC1	0.2263454156193264	0.3456957889004627	matched	4143196
CYP27A1	0.14054778456016237	-0.303139877124248	-0.05587995975877247	0.4247006324646904	0.3371218253152629	chr2	0.12126137511535995	CGREF1;SLC30A3;CENPA;KCNK3;C2orf42	0.01928640944480242	1.3456656290572078	matched	218782146
CYP27B1	-0.05392848919642956	-0.11057890063572451	-0.025304432097698948	-0.28703887545944906	-0.22291635033888413	chr12	0.06203105236341533	DDN;NFE2;KRT83;CD27;RND1	-0.11595954155984489	0.49899183246174844	matched	57767077
CYREN	0.061206037044452266	-0.17139537173057678	0.3413832455807149	-0.029495923930192847	0.009587787673200843	chr7	0.07985314150753009	HOXA11;HOXA10;LMOD2;HOXA13;IL6	-0.018647104463077824	0.52523425733302	matched	135170706
