tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM9401860	pc1_GSM9401861	pc1_GSM9401862	pc1_GSM9401863
chr1:148500000-149000000	chr1	-0.025178	-0.337064	0.065516	3	-0.287938	-0.246038	-0.276467	-0.232706
chr1:149000000-149500000	chr1	-0.125653	0.61112	0.020953	2	-0.488105	-0.653059	-0.504148	-0.623131
chr1:149500000-150000000	chr1	-0.139994	-0.573824	0.025833	18	0.714907	0.848949	0.63631	0.773905
chr1:150000000-150500000	chr1	0.061087	-1.24109	0.056238	13	1.44653	1.3688	1.46639	1.50234
chr1:150500000-151000000	chr1	-0.166371	-0.963166	-0.023599	14	1.42995	1.45011	1.32545	1.54825
chr1:151000000-151500000	chr1	-0.073986	-0.819083	-0.033554	20	1.44711	1.47745	1.52133	1.53885
chr1:151500000-152000000	chr1	-0.240526	-0.499654	-0.055581	13	1.12068	1.12139	1.29708	1.29777
chr1:152000000-152500000	chr1	-0.10643	1.06236	0.328618	10	0.0731562	0.043182	0.143026	0.245913
chr1:152500000-153000000	chr1	-0.067713	1.41256	0.228496	26	0.226671	0.200243	0.148593	0.185016
chr1:153000000-153500000	chr1	-0.031301	0.905638	0.165369	17	0.850783	0.809339	0.879974	0.805571
chr1:153500000-154000000	chr1	0.155017	-0.542647	-0.027659	23	1.44843	1.41535	1.32944	1.25499
chr1:154000000-154500000	chr1	-0.154738	-0.745704	0.096757	11	1.40798	1.04939	1.46776	1.52641
chr1:154500000-155000000	chr1	-0.190583	-0.647146	-0.192677	12	1.39629	1.40847	1.26029	1.40618
chr1:155000000-155500000	chr1	0.174487	-1.27415	-0.003363	21	1.44564	1.29792	1.22658	1.4458
chr1:155500000-156000000	chr1	0.053642	-0.975408	-0.039275	11	1.43029	1.42438	1.35924	1.19125
chr1:156000000-156500000	chr1	-0.128286	-0.748002	-0.060146	17	1.39036	1.45603	1.39555	1.48766
chr1:156500000-157000000	chr1	-0.132757	-0.455638	-0.068841	17	1.42755	1.40359	1.37365	1.50638
chr1:157000000-157500000	chr1	-0.163886	1.07996	-0.137126	3	0.443965	0.446525	0.388412	0.641672
chr1:157500000-158000000	chr1	0.291921	1.09322	0.026855	7	-0.548894	-0.558449	-0.458193	-0.473942
chr1:158000000-158500000	chr1	0.137696	0.992231	0.154494	10	-0.927872	-0.911277	-0.840795	-0.696064
chr1:158500000-159000000	chr1	0.303161	0.949562	0.203947	14	-0.758497	-0.885607	-0.836994	-0.663095
chr1:159000000-159500000	chr1	0.069267	0.988618	0.218001	5	-1.00921	-0.909535	-0.935974	-0.952208
chr1:159500000-160000000	chr1	-0.105687	0.796471	0.121222	11	-0.525973	-0.487409	-0.524458	-0.323314
chr1:160000000-160500000	chr1	0.073223	0.122079	-0.028315	15	0.890432	1.07716	1.04123	1.09834
chr1:160500000-161000000	chr1	-0.020504	0.705095	-0.185801	9	0.882133	0.802211	0.882852	0.941162
chr1:161000000-161500000	chr1	0.020464	-0.752079	-0.019505	24	1.33258	1.20753	1.29705	1.36077
chr1:161500000-162000000	chr1	-0.055648	-0.732675	-0.229787	8	0.577261	0.556598	0.576468	0.489592
chr1:162000000-162500000	chr1	-0.162708	0.103409	-0.436627	5	-0.610435	-0.569275	-0.501533	-0.628989
chr1:162500000-163000000	chr1	-0.237013	-0.400716	-0.142857	4	-0.160274	-0.115017	-0.223493	-0.126751
chr1:163000000-163500000	chr1	0.188045	0.035668	0.01852	3	-1.11177	-1.1679	-1.17221	-1.31387
chr1:163500000-164000000	chr1	0.537894	0.692126	0.427167	0	-1.2778	-1.37764	-1.37871	-1.42311
chr1:164000000-164500000	chr1	0.341583	0.54325	0.387936	0	-1.33669	-1.26992	-1.3216	-1.37499
chr1:164500000-165000000	chr1	-0.154216	0.329621	0.072157	1	-1.25975	-1.29274	-1.24565	-1.35953
chr1:165000000-165500000	chr1	0.204064	1.05647	-0.036646	2	-1.12849	-1.13165	-1.10469	-1.25389
chr1:165500000-166000000	chr1	-0.068782	0.536131	-0.237377	5	-0.290482	-0.238255	-0.343649	-0.430427
chr1:166000000-166500000	chr1	0.411148	1.24079	0.311613	1	-1.13828	-1.18893	-1.17504	-1.11485
chr1:166500000-167000000	chr1	0.137486	0.681335	0.025582	4	-1.06259	-1.07639	-1.09431	-1.07875
chr1:167000000-167500000	chr1	-0.370879	0.220967	-0.107024	4	0.45833	0.299063	0.390132	0.427502
chr1:167500000-168000000	chr1	0.062604	-0.533319	-0.208395	6	0.75931	0.756498	0.691101	0.790579
chr1:168000000-168500000	chr1	0.106083	-0.098833	-0.219939	4	0.578199	0.534435	0.462938	0.475878
chr1:168500000-169000000	chr1	0.306435	0.300306	-0.100487	3	-0.4847	-0.399894	-0.560031	-0.631163
chr1:169000000-169500000	chr1	0.03637	-0.117898	0.028361	5	-0.174871	-0.259141	-0.483606	-0.283215
chr1:169500000-170000000	chr1	-0.053117	0.164358	-0.018356	7	-0.0344716	-0.0237007	-0.178032	0.000854673
chr1:170000000-170500000	chr1	0.172155	0.162295	0.122231	2	-1.03505	-1.01594	-1.19764	-1.14461
chr1:170500000-171000000	chr1	0.110139	0.157825	-0.055563	3	-1.20848	-1.15587	-1.33554	-1.3045
chr1:171000000-171500000	chr1	0.099835	0.617528	0.005777	4	-0.917074	-0.955508	-0.963376	-0.942776
chr1:171500000-172000000	chr1	-0.138054	-0.093543	-0.231774	5	-0.301811	-0.245866	-0.222162	-0.079682
chr1:172000000-172500000	chr1	-0.0318	-0.548893	0.0102	2	0.233586	0.0101321	0.165295	0.00755519
chr1:172500000-173000000	chr1	-0.005101	-0.5612	-0.144286	2	-0.13993	-0.112031	-0.259576	-0.0915906
chr1:173000000-173500000	chr1	-0.405889	0.185129	-0.326013	3	0.286794	0.246073	0.398363	0.464142
chr1:173500000-174000000	chr1	-0.042878	-0.108413	-0.183715	10	0.71937	0.699523	0.697512	0.646703
chr1:174000000-174500000	chr1	-0.10555	0.047735	-0.266919	2	0.188667	0.198527	0.428927	0.61604
chr1:174500000-175000000	chr1	-0.29137	0.518357	-0.396189	2	0.440243	0.426295	0.597868	0.764236
chr1:175000000-175500000	chr1	-0.05952	1.50185	-0.006257	2	-0.255822	-0.239622	-0.0150945	0.107034
chr1:175500000-176000000	chr1	-0.076428	1.17673	-0.085242	1	-0.751466	-0.741395	-0.73184	-0.675809
chr1:176000000-176500000	chr1	0.293315	0.550765	0.270739	2	-0.698561	-0.806989	-0.756345	-0.603438
chr1:176500000-177000000	chr1	0.458771	1.0291	-0.017548	0	-1.2077	-1.13173	-1.14975	-1.23683
chr1:177000000-177500000	chr1	0.180708	0.970856	0.166395	2	-1.27935	-1.27458	-1.20084	-1.18995
chr1:177500000-178000000	chr1	-0.068076	0.99689	-0.058784	1	-1.28818	-1.27908	-1.1858	-1.25355
chr1:178000000-178500000	chr1	0.039835	-1.16068	0.076195	3	-1.02334	-1.08759	-0.834396	-0.799339
chr1:178500000-179000000	chr1	-0.190042	-0.275603	-0.169122	3	-0.904748	-0.91439	-0.705337	-0.632777
chr1:179000000-179500000	chr1	-0.036758	-0.304749	0.001645	4	0.0560439	0.043745	0.118935	0.28548
chr1:179500000-180000000	chr1	0.180884	-0.075347	0.03618	6	-0.172934	-0.122295	0.0722067	-0.0607756
chr1:180000000-180500000	chr1	-0.156401	-0.471718	-0.163779	3	0.396075	0.397138	0.378143	0.33672
chr1:180500000-181000000	chr1	-0.072419	-0.190899	0.007104	4	0.616258	0.414821	0.572691	0.563249
chr1:181000000-181500000	chr1	0.023583	0.830218	-0.045989	3	0.448293	0.440061	0.308007	0.318063
chr1:181500000-182000000	chr1	0.092714	1.53359	0.161749	0	-0.294513	-0.399314	-0.535312	-0.574723
chr1:182000000-182500000	chr1	0.2248	0.858209	0.267388	4	-0.292701	-0.304059	-0.378935	-0.265919
chr1:182500000-183000000	chr1	-0.02333	-0.111421	-0.002579	7	0.8464	0.897671	0.775963	0.730546
chr1:183000000-183500000	chr1	0.031265	-1.07812	-0.306066	3	0.97445	1.00958	0.795851	0.73471
chr1:183500000-184000000	chr1	0.061484	-0.991663	-0.06118	4	0.795837	0.948109	0.754959	0.766666
chr1:184000000-184500000	chr1	-0.081311	-0.685581	-0.305279	3	-0.160043	-0.0303681	-0.334101	-0.401878
chr1:184500000-185000000	chr1	0.149112	-0.952431	-0.008331	2	0.0156844	-0.0678044	-0.0743929	0.0139519
chr1:185000000-185500000	chr1	-0.019914	-0.882269	-0.079773	4	-0.596348	-0.667831	-0.386955	-0.354561
chr1:185500000-186000000	chr1	-0.04565	-0.743919	-0.147712	1	-1.4877	-1.25547	-1.50172	-1.4765
chr1:186000000-186500000	chr1	0.129319	-0.612091	-0.044694	4	-0.87772	-0.963368	-1.08481	-1.05358
chr1:186500000-187000000	chr1	0.241739	0.336574	0.170968	2	-1.30361	-1.25246	-1.40634	-1.39376
chr1:187000000-187500000	chr1	0.235427	0.369264	0.271817	0	-1.39403	-1.4176	-1.50368	-1.43555
chr1:187500000-188000000	chr1	0.0352	0.08614	-0.015633	0	-1.00585	-1.44867	-1.12934	-1.4724
chr1:188000000-188500000	chr1	-0.019358	-0.089589	0.576838	0	-1.46709	-1.51447	-1.53435	-1.56424
chr1:188500000-189000000	chr1	-0.018185	0.024936	0.405822	0	-1.52572	-1.52089	-1.5704	-1.63139
chr1:189000000-189500000	chr1	0.26223	0.385661	0.445843	0	-1.47183	-1.50913	-1.32237	-1.64834
chr1:189500000-190000000	chr1	0.202857	0.139235	0.655934	0	-1.51356	-1.4611	-1.49168	-1.44467
chr1:190000000-190500000	chr1	0.088987	0.215206	0.37539	1	-1.53579	-1.48382	-1.5151	-1.50763
chr1:190500000-191000000	chr1	0.411392	0.187976	0.689122	0	-1.46673	-1.51309	-1.5081	-1.60816
chr1:191000000-191500000	chr1	0.584002	0.279399	0.728441	0	-1.46332	-1.2204	-1.49309	-1.50231
chr1:191500000-192000000	chr1	0.349219	0.193372	0.424948	0	-1.50063	-1.45195	-1.5211	-1.46968
chr1:192000000-192500000	chr1	0.077349	-0.254595	-0.15486	2	-1.32685	-1.28445	-1.33638	-1.40031
chr1:192500000-193000000	chr1	-0.020162	-0.196369	-0.116095	3	-0.783639	-0.88952	-0.82471	-0.742982
chr1:193000000-193500000	chr1	0.122077	-0.694097	-0.024427	5	-0.642619	-0.601737	-0.514241	-0.713198
chr1:193500000-194000000	chr1	0.217998	-0.125113	0.16701	0	-1.51473	-1.47568	-1.50742	-1.50538
chr1:194000000-194500000	chr1	0.242578	-0.267132	-0.137776	0	-1.43515	-1.5076	-1.51987	-1.50613
chr1:194500000-195000000	chr1	0.249207	0.06628	0.44364	0	-1.34008	-1.41318	-1.40875	-1.33882
chr1:195000000-195500000	chr1	0.233357	0.23563	0.45211	0	-1.46541	-1.46953	-1.50329	-1.55309
chr1:195500000-196000000	chr1	0.119087	0.124776	0.223713	0	-1.54445	-1.57245	-1.36294	-1.62552
chr1:196000000-196500000	chr1	0.103296	0.331305	-0.124685	0	-1.54848	-1.51466	-1.56622	-1.54298
chr1:196500000-197000000	chr1	0.085339	0.536575	0.239968	7	-1.50513	-1.51493	-1.50139	-1.55036
chr1:197000000-197500000	chr1	-0.080142	0.198007	-0.161615	4	-1.32225	-1.3392	-1.39277	-1.4302
chr1:197500000-198000000	chr1	0.096273	-0.776692	-0.258818	3	-1.43376	-1.41781	-1.49057	-1.3536
chr1:198000000-198500000	chr1	-0.100008	-1.18599	-0.054528	1	-0.714408	-0.823929	-0.851332	-0.826186
chr1:198500000-199000000	chr1	-0.098122	-1.14215	0.093915	2	0.0115888	0.107263	-0.0387396	-0.0222692
chr1:199000000-199500000	chr1	-0.172041	-0.804555	-0.153963	0	-0.165753	-0.138723	-0.219095	-0.167165
chr1:199500000-200000000	chr1	-0.311321	-0.562016	-0.124219	1	-0.664946	-0.760755	-1.02513	-1.01539
chr1:200000000-200500000	chr1	-0.317177	-0.784722	-0.338665	1	0.354343	0.375413	0.27383	0.287634
chr1:200500000-201000000	chr1	-0.093954	-1.0081	-0.035791	6	0.983296	0.948511	0.892448	0.891745
chr1:201000000-201500000	chr1	0.041061	-0.728631	-0.154239	10	0.924333	0.826421	0.752647	0.558187
chr1:201500000-202000000	chr1	0.066901	-0.852101	0.197625	7	0.991401	1.26088	1.09681	0.982572
chr1:202000000-202500000	chr1	0.089719	-1.19166	-0.157936	6	1.41335	1.31247	1.25606	1.34113
chr1:202500000-203000000	chr1	0.097225	-1.05485	0.038245	9	1.43035	1.38725	1.39442	1.49765
chr1:203000000-203500000	chr1	-0.13634	-0.713859	-0.148526	9	1.38915	1.40022	1.38541	1.45335
chr1:203500000-204000000	chr1	-0.049709	-0.888774	-0.10081	5	1.18449	1.08664	1.17164	1.14991
chr1:204000000-204500000	chr1	-0.000184	-0.798769	-0.136767	9	1.03045	1.24402	1.10196	1.20909
chr1:204500000-205000000	chr1	-0.268032	-0.25354	-0.337201	2	1.10008	1.07001	0.958068	1.00231
chr1:205000000-205500000	chr1	0.005174	-0.699396	-0.049277	10	1.32089	1.30763	1.11716	1.40072
chr1:205500000-206000000	chr1	-0.125174	-0.720397	0.115745	8	0.86991	0.908258	0.917856	1.1857
chr1:206000000-206500000	chr1	0.081439	-0.905734	0.151992	5	0.225808	0.256783	0.205775	0.228957
chr1:206500000-207000000	chr1	-0.071377	-0.612843	-0.076254	8	0.454564	0.466861	0.403931	0.445352
chr1:207000000-207500000	chr1	0.10627	-0.317371	-0.178988	11	0.764597	0.678255	0.88195	0.989921
chr1:207500000-208000000	chr1	0.015801	-0.188319	-0.311665	4	0.816766	0.912513	0.820659	0.690743
chr1:208000000-208500000	chr1	-0.090117	-0.098293	-0.46476	2	0.136231	0.177414	0.219092	0.324927
chr1:208500000-209000000	chr1	-0.135514	0.189772	-0.568413	0	-0.714202	-0.832906	-0.767792	-0.749238
chr1:209000000-209500000	chr1	-0.241047	0.057449	-0.312321	0	-0.953528	-0.892934	-0.750877	-0.815848
chr1:209500000-210000000	chr1	-0.190567	-0.293125	-0.301196	7	-0.35106	-0.407857	-0.272221	-0.0756245
chr1:210000000-210500000	chr1	-0.262207	-0.577341	-0.098329	3	-0.623642	-0.692732	-0.51678	-0.499837
chr1:210500000-211000000	chr1	-0.124159	-0.042401	-0.424214	1	-0.380241	-0.192368	-0.15742	-0.270918
chr1:211000000-211500000	chr1	0.019705	-0.379222	-0.237121	2	-0.354213	-0.283107	-0.272834	-0.160469
chr1:211500000-212000000	chr1	-0.118651	-0.473985	0.151465	4	1.01984	1.02255	1.09487	0.9236
chr1:212000000-212500000	chr1	-0.143007	-0.736038	-0.015449	4	1.21303	1.18863	1.11072	1.14464
chr1:212500000-213000000	chr1	-0.164378	-0.554818	-0.178603	7	1.17913	1.09802	1.14093	1.07577
chr1:213000000-213500000	chr1	-0.259513	0.072152	-0.487888	5	0.566043	0.482197	0.426974	0.503713
chr1:213500000-214000000	chr1	0.160972	1.14125	0.209171	0	-1.10748	-1.165	-1.15905	-1.07764
chr1:214000000-214500000	chr1	0.232714	0.493341	0.052989	2	-1.18029	-1.16075	-1.09926	-1.15202
chr1:214500000-215000000	chr1	-0.109223	-0.087036	-0.167976	2	-1.21755	-1.23291	-1.26836	-1.28973
chr1:215000000-215500000	chr1	0.027929	0.103019	-0.125698	1	-1.44419	-1.41939	-1.46034	-1.44967
chr1:215500000-216000000	chr1	-0.133505	0.303288	-0.040499	1	-1.43497	-1.44812	-1.52322	-1.33426
chr1:216000000-216500000	chr1	0.272119	0.385598	0.248	0	-1.48188	-1.54597	-1.45125	-1.53551
chr1:216500000-217000000	chr1	0.035731	0.563494	0.11744	2	-1.54258	-1.47266	-1.53284	-1.52243
chr1:217000000-217500000	chr1	0.273147	0.859869	0.209037	0	-1.43895	-1.42644	-1.50257	-1.47164
chr1:217500000-218000000	chr1	0.021713	0.323624	0.032899	2	-1.31771	-1.42116	-1.35693	-1.40524
chr1:218000000-218500000	chr1	0.188829	0.306204	0.156068	1	-1.50056	-1.4658	-1.45362	-1.5941
chr1:218500000-219000000	chr1	-0.05392	-0.937984	-0.098495	1	-1.4091	-1.417	-1.39416	-1.41022
chr1:219000000-219500000	chr1	-0.179928	-0.990323	-0.089315	1	-1.13623	-1.14265	-1.05003	-1.01534
chr1:219500000-220000000	chr1	-0.296912	-0.447448	-0.21124	1	-1.38145	-1.40587	-1.49569	-1.29279
chr1:220000000-220500000	chr1	-0.273056	-0.477287	-0.265589	5	-0.0916484	-0.0806196	-0.0440472	-0.0651963
chr1:220500000-221000000	chr1	-0.318719	0.120216	-0.4335	4	-0.724152	-0.596444	-0.557556	-0.467849
chr1:221000000-221500000	chr1	-0.156529	-0.308085	-0.080361	1	-0.715768	-0.757912	-0.356101	-0.278655
chr1:221500000-222000000	chr1	-0.324464	-0.17977	-0.389515	1	-0.208323	-0.265381	-0.129585	-0.159834
chr1:222000000-222500000	chr1	-0.041594	-0.095561	-0.136393	0	-0.199223	-0.286505	-0.375891	-0.27014
chr1:222500000-223000000	chr1	-0.224638	-0.059527	-0.422136	7	-0.276678	-0.200126	-0.211402	-0.216554
chr1:223000000-223500000	chr1	-0.317156	0.409683	-0.14213	1	-0.889606	-0.942474	-1.09346	-0.983897
chr1:223500000-224000000	chr1	-0.161355	0.221303	-0.194867	4	-0.221547	-0.384274	-0.646624	-0.227086
chr1:224000000-224500000	chr1	0.044563	-0.793463	-0.338224	3	0.530615	0.472193	0.574235	0.675179
chr1:224500000-225000000	chr1	-0.164615	-0.272732	-0.348776	4	0.237761	0.336812	0.429924	0.295915
chr1:225000000-225500000	chr1	-0.440526	0.359152	-0.192086	1	-1.18036	-1.17847	-1.18821	-1.08717
chr1:225500000-226000000	chr1	0.154625	-1.10062	-0.077903	4	-0.363226	-0.397086	-0.34081	-0.324713
chr1:226000000-226500000	chr1	-0.064911	-0.889023	-0.038161	9	0.994208	1.00287	1.0157	0.925825
chr1:226500000-227000000	chr1	-0.181677	-0.436409	-0.315334	3	0.749687	0.83599	0.853432	0.882057
chr1:227000000-227500000	chr1	-0.066419	-0.852561	0.070484	2	-0.0825141	0.0142276	-0.0663708	0.0253189
chr1:227500000-228000000	chr1	-0.230947	-0.222823	-0.175902	4	-0.272851	-0.152158	-0.182383	-0.0782939
chr1:228000000-228500000	chr1	-0.177378	-0.211074	-0.16675	10	0.2915	0.200245	0.401227	0.396391
chr1:228500000-229000000	chr1	-0.09405	-0.736219	-0.175302	7	0.213049	0.219389	0.248842	0.305588
chr1:229000000-229500000	chr1	-0.100615	-0.60281	-0.221817	2	-0.0771034	-0.191529	-0.105304	-0.125671
chr1:229500000-230000000	chr1	0.023005	-0.570472	-0.085931	5	0.680016	0.680672	0.655947	0.63339
chr1:230000000-230500000	chr1	-0.129998	-0.231151	-0.286488	1	0.645787	0.602812	0.611977	0.572356
chr1:230500000-231000000	chr1	-0.085154	-0.091746	-0.171913	4	-0.0888554	-0.109407	-0.201659	-0.124323
chr1:231000000-231500000	chr1	-0.128685	-0.319025	0.026759	9	0.432225	0.340508	0.299201	0.313499
chr1:231500000-232000000	chr1	0.122468	-0.832946	-0.105898	3	0.120099	0.000629267	0.126614	0.088676
chr1:232000000-232500000	chr1	-0.156182	-0.369577	-0.1611	0	-0.907917	-0.854395	-0.901091	-0.976825
chr1:232500000-233000000	chr1	0.104356	-0.688162	-0.203632	2	-0.687957	-0.694517	-0.759971	-0.748257
chr1:233000000-233500000	chr1	-0.246267	-0.296582	-0.336348	3	-0.410797	-0.434294	-0.511981	-0.211242
chr1:233500000-234000000	chr1	0.405823	0.807409	0.130116	1	0.577938	0.680815	0.425854	0.426575
chr1:234000000-234500000	chr1	0.125188	0.813165	-0.105241	1	0.409773	0.441255	0.320537	0.199933
chr1:234500000-235000000	chr1	0.111358	-0.63081	-0.093258	3	0.754448	0.722467	0.651025	0.772154
chr1:235000000-235500000	chr1	0.0284	-0.851587	-0.251551	4	1.3037	1.28445	1.26933	1.31714
chr1:235500000-236000000	chr1	-0.158054	-0.786391	-0.242611	3	1.04527	1.07325	0.942048	0.877596
chr1:236000000-236500000	chr1	-0.100307	-0.066874	-0.327965	4	0.90037	0.785602	0.732728	0.710274
chr1:236500000-237000000	chr1	0.21489	0.145074	0.094056	5	0.0874027	0.0656179	-0.0642428	-0.0260081
chr1:237000000-237500000	chr1	0.60468	0.485752	0.121018	2	-1.09461	-1.1475	-1.22691	-1.29903
chr1:237500000-238000000	chr1	0.365071	0.541224	0.440488	0	-1.38445	-1.41338	-1.44782	-1.45831
chr1:238000000-238500000	chr1	-0.042234	0.939632	0.075681	1	-1.14121	-1.06591	-1.38434	-1.26085
chr1:238500000-239000000	chr1	0.059798	0.061246	0.037283	0	-1.24066	-1.07818	-1.4115	-1.19734
chr1:239000000-239500000	chr1	0.289139	0.792327	0.230776	0	-1.42436	-1.4127	-1.48474	-1.48599
chr1:239500000-240000000	chr1	0.155194	1.10823	0.428812	1	-1.35389	-1.30126	-1.40334	-1.51334
chr1:240000000-240500000	chr1	0.131863	0.234972	-0.009093	1	-1.39358	-1.42761	-1.44524	-1.39654
chr1:240500000-241000000	chr1	-0.220479	0.360457	-0.198168	1	-1.42568	-1.39009	-1.40847	-1.40428
chr1:241000000-241500000	chr1	0.182184	1.12129	0.149187	0	-1.32038	-1.30536	-1.31619	-1.3623
chr1:241500000-242000000	chr1	-0.236388	0.490298	-0.076473	5	-0.959576	-1.22491	-1.22139	-1.06278
chr1:242000000-242500000	chr1	0.177707	0.978204	-0.09876	3	-1.0449	-1.04339	-1.07831	-0.967193
chr1:242500000-243000000	chr1	0.449121	0.83546	0.173037	1	-1.22093	-1.09662	-1.07086	-1.00963
chr1:243000000-243500000	chr1	0.108855	-0.104152	0.064166	2	-0.000638638	-0.218105	-0.0761227	-0.0668584
chr1:243500000-244000000	chr1	-0.257576	-0.516407	0.20214	0	-0.568159	-0.638391	-0.51279	-0.528011
chr1:244000000-244500000	chr1	-0.192504	-0.253591	-0.370804	2	-0.385669	-0.466879	-0.271363	-0.246266
chr1:244500000-245000000	chr1	-0.190357	-0.186523	-0.300428	6	0.557536	0.58518	0.646101	0.614372
chr1:245000000-245500000	chr1	-0.015643	-0.710297	-0.36413	3	0.647006	0.593636	0.472688	0.374417
chr1:245500000-246000000	chr1	-0.195706	-0.303362	-0.203577	0	-0.0629466	-0.087349	-0.215336	-0.324196
chr1:246000000-246500000	chr1	0.019522	-0.715459	-0.227237	0	0.443006	0.212569	0.322055	0.337384
chr1:246500000-247000000	chr1	-0.184137	-0.566354	-0.268573	4	0.90516	0.856338	0.856907	0.845085
chr1:247000000-247500000	chr1	0.030297	0.153845	-0.139686	6	0.560447	0.660773	0.632479	0.615567
chr1:247500000-248000000	chr1	0.251076	0.84335	0.241877	13	-0.747206	-0.69185	-0.69862	-0.332356
chr1:248000000-248500000	chr1	0.438635	1.01562	0.292597	18	-0.619586	-0.70495	-0.249429	-0.331071
chr1:248500000-249000000	chr1	0.22488	1.19244	0.231626	16	0.479723	0.272167	0.606594	0.453837
chr2:3000000-3500000	chr2	-0.359178	1.33344	0.030169	2	0.716849	0.729738	0.669335	0.701401
chr2:3500000-4000000	chr2	0.092181	1.00084	-0.00639	6	0.117898	0.0733946	-0.0826769	0.00591115
chr2:4000000-4500000	chr2	0.163506	0.968543	0.165281	0	-0.979469	-0.993865	-1.25439	-1.26852
chr2:4500000-5000000	chr2	0.097387	0.693787	0.492724	0	-1.07488	-1.05177	-1.37031	-1.36288
chr2:5000000-5500000	chr2	0.299598	0.107663	-0.065574	0	-1.15144	-1.1856	-1.19898	-1.20613
chr2:5500000-6000000	chr2	-0.016849	0.008902	-0.22619	1	-1.11372	-1.02816	-1.16764	-1.13927
chr2:6000000-6500000	chr2	0.155734	0.200157	-0.237582	0	-0.251824	-0.234391	-0.051655	-0.102191
chr2:6500000-7000000	chr2	0.035762	0.284358	-0.155894	0	-0.624829	-0.566458	-0.572037	-0.489009
chr2:7000000-7500000	chr2	0.140795	0.542369	-0.190185	3	-0.0255761	-0.279	0.0760867	-0.18275
chr2:7500000-8000000	chr2	0.238188	0.583767	0.369177	0	-0.370716	-0.353737	-0.319725	-0.105562
chr2:8000000-8500000	chr2	0.072995	0.449184	-0.251508	0	0.779443	0.789945	0.744972	0.736819
chr2:8500000-9000000	chr2	-0.353409	0.192215	-0.227972	2	0.94679	0.956304	0.933797	0.837448
chr2:9000000-9500000	chr2	-0.075886	-0.543195	-0.162561	2	0.049604	0.0271289	-0.0617831	-0.109711
chr2:9500000-10000000	chr2	0.145192	-0.888613	-0.107122	6	1.37632	1.41658	1.38931	1.47417
chr2:10000000-10500000	chr2	-0.031472	-0.629213	0.052896	5	1.27929	1.2201	1.09418	1.20326
chr2:10500000-11000000	chr2	-0.22108	-0.528966	-0.347777	4	1.24204	1.17791	1.11456	1.17223
chr2:11000000-11500000	chr2	-0.171998	-0.644555	-0.041597	4	0.830508	0.867026	0.650407	0.707501
chr2:11500000-12000000	chr2	-0.375153	-0.194577	-0.206558	4	0.690172	0.78863	0.797204	0.678314
chr2:12000000-12500000	chr2	-0.253643	-0.048093	-0.159208	0	0.660542	0.834054	0.743271	0.478632
chr2:12500000-13000000	chr2	-0.34427	-0.092818	-0.467666	1	-0.324696	-0.32348	-0.401291	-0.393535
chr2:13000000-13500000	chr2	0.054507	0.376001	0.052192	0	-1.2217	-1.20364	-1.29177	-1.18954
chr2:13500000-14000000	chr2	0.231732	0.465745	0.410485	0	-0.9706	-1.04047	-0.9964	-0.894823
chr2:14000000-14500000	chr2	0.327888	0.785529	0.414259	0	-0.783351	-0.72113	-0.797708	-0.554214
chr2:14500000-15000000	chr2	0.058928	1.1296	-0.042107	1	-1.12852	-1.16203	-1.25871	-1.163
chr2:15000000-15500000	chr2	-0.06079	1.14419	-0.032293	0	-0.497153	-0.617112	-0.696739	-0.674939
chr2:15500000-16000000	chr2	-0.13399	0.498332	0.079941	2	-0.0455599	-0.0417148	-0.0943374	0.00416887
