tile_id	chrom	start	siScr_mCh	dlam_mCh	siScr_DNK	dlam_DNK	tss_count	pc1_cm_base	dpc1_cm_r225x	pc1_lcl_base	dpc1_lcl_ko	lfc_ipsc_silmna	n_genes_ipsc	lfc_cm_h222p	n_genes_cm	cpg_n	gap_frac	giemsa	arm_pos	gc
chr1:69000000-69500000	chr1	69000000	0.283753	0.109949	0.449482	0.23393	0	-1.6379	0.135932	-1.55141	0.00789786	nan	0	nan	0	0	0	0	0.430978	0.369223
chr1:69500000-70000000	chr1	69500000	-0.147662	0.0918412	0.270895	0.0534715	1	-1.71349	0.0750874	-1.54163	0.0833203	nan	1	nan	1	2	0	1	0.426869	0.354257
chr1:70000000-70500000	chr1	70000000	-0.687589	0.161044	-0.21409	0.00962243	4	-1.02478	0.201778	-0.235433	-0.0722841	-0.00901771	4	-0.0387244	4	3	0	1	0.422761	0.373672
chr1:70500000-71000000	chr1	70500000	0.828366	0.447383	1.01094	0.170376	0	-1.52689	0.173994	-1.47569	-0.048428	nan	0	nan	0	0	0	1	0.418652	0.379955
chr1:71000000-71500000	chr1	71000000	0.864245	0.257625	1.07	0.177993	2	-1.76404	0.107741	-1.49235	0.0133862	-0.0260074	2	-0.0850223	2	2	0	1	0.414544	0.3683
chr1:71500000-72000000	chr1	71500000	0.30737	0.220689	0.586772	0.499897	0	-1.59536	-0.0280083	-1.54941	-0.00373499	nan	0	nan	0	0	0	1	0.410435	0.355256
chr1:72000000-72500000	chr1	72000000	-0.134235	0.17743	0.137546	0.373879	1	-1.66637	0.140251	-1.38914	-0.0190593	nan	1	nan	1	1	0	1	0.406327	0.344142
chr1:72500000-73000000	chr1	72500000	0.33946	0.108874	0.448126	0.457759	0	-1.57109	0.0751865	-0.975359	-0.563637	nan	0	nan	0	0	0	1	0.402219	0.350268
chr1:73000000-73500000	chr1	73000000	0.382355	0.45834	0.80199	0.57903	0	-1.56868	0.0460386	-1.46587	-0.0394339	nan	0	nan	0	0	0	1	0.39811	0.349013
chr1:73500000-74000000	chr1	73500000	0.441917	0.29303	0.65157	0.347791	0	-1.38107	-0.107853	-1.53954	-0.00425904	nan	0	nan	0	0	0	1	0.394002	0.355673
chr1:74000000-74500000	chr1	74000000	0.364101	0.344767	0.486363	0.54573	3	-0.591954	-0.310201	-1.40357	0.0132101	0.145508	2	0.0599914	3	1	0	1	0.389893	0.355345
chr1:74500000-75000000	chr1	74500000	1.07886	-0.0757296	0.97605	0.193536	4	-1.51302	0.188774	-1.29841	0.0318025	0.0644297	2	0.262446	3	0	0	1	0.385785	0.372796
chr1:75000000-75500000	chr1	75000000	0.873304	0.264522	1.10288	0.349259	1	-1.58784	-0.00447872	-1.45075	-0.0600808	nan	0	nan	1	5	0	1	0.381676	0.373399
chr1:75500000-76000000	chr1	75500000	0.674881	0.0128506	0.824148	0.0993332	5	-1.6024	0.13514	-0.775859	-0.00196657	0.0187645	3	-0.187298	3	4	0	1	0.377568	0.37998
chr1:76000000-76500000	chr1	76000000	0.853072	0.224569	0.873794	0.0260674	1	-1.15713	-0.0651797	-1.385	-0.0679608	nan	1	nan	1	0	0	1	0.373459	0.390035
chr1:76500000-77000000	chr1	76500000	0.879706	0.35191	1.06649	0.112422	1	-1.44865	-0.0486524	-1.40628	-0.0807556	nan	1	nan	1	1	0	1	0.369351	0.383197
chr1:77000000-77500000	chr1	77000000	0.103636	-0.102654	0.370929	-0.1902	2	-1.23538	-0.0477375	-1.12222	-0.0554275	-0.0694617	2	nan	1	2	0	1	0.365242	0.382665
chr1:77500000-78000000	chr1	77500000	-1.02496	0.0815137	-0.724875	0.0884129	5	-0.357458	0.0543812	0.247859	0.0272812	-0.177366	5	0.00982864	4	6	0	1	0.361134	0.391578
chr1:78000000-78500000	chr1	78000000	-0.181206	0.0223266	-0.204207	0.123981	3	-1.44289	0.0321064	-1.3073	-0.00697887	0.169665	3	nan	1	2	0	1	0.357025	0.383979
chr1:78500000-79000000	chr1	78500000	0.136681	-0.359813	0.157981	0.0195426	2	-1.51951	-0.0138559	-1.50636	0.00418525	nan	1	nan	0	0	0	1	0.352917	0.362662
chr1:79000000-79500000	chr1	79000000	0.122706	-0.20567	0.169351	0.178389	1	-1.47644	0.014572	-1.42374	0.0226178	nan	1	nan	1	1	0	1	0.348809	0.355479
chr1:79500000-80000000	chr1	79500000	0.124958	0.163546	0.520493	0.0967353	0	-1.31216	0.102592	-1.48195	-0.021083	nan	0	nan	0	0	0	1	0.3447	0.357252
chr1:80000000-80500000	chr1	80000000	-0.0434213	0.31885	0.601978	-0.0794268	0	-1.40024	0.012416	-1.43952	-0.0376035	nan	0	nan	0	1	0	1	0.340592	0.351087
chr1:80500000-81000000	chr1	80500000	-0.0741019	0.349611	0.381267	0.0325705	0	-1.47638	-0.0114344	-1.53641	0.00121003	nan	0	nan	0	0	0	1	0.336483	0.34991
chr1:81000000-81500000	chr1	81000000	-0.330245	0.0625169	-0.13496	-0.0533292	0	-0.865927	-0.226452	-1.53875	0.000705063	nan	0	nan	0	0	0	1	0.332375	0.366921
chr1:81500000-82000000	chr1	81500000	-0.576656	-0.398224	-0.302922	-0.202023	1	-0.382488	-0.120839	-1.37531	0.0277883	nan	1	nan	1	1	0	1	0.328266	0.367555
chr1:82000000-82500000	chr1	82000000	-0.172315	0.225799	-0.04063	0.153495	0	-0.648483	-0.129442	-1.36161	0.176179	nan	0	nan	0	0	0	1	0.324158	0.370523
chr1:82500000-83000000	chr1	82500000	-0.0514666	0.201309	0.20712	0.0674494	0	-0.669741	0.0100141	-1.5285	0.144559	nan	0	nan	0	0	0	1	0.320049	0.359956
chr1:83000000-83500000	chr1	83000000	0.0982733	0.0555004	0.271766	-0.0202218	0	-0.72727	0.16045	-0.613193	0.0950294	nan	0	nan	0	0	0	1	0.315941	0.367816
chr1:83500000-84000000	chr1	83500000	0.1968	-0.0169846	0.0909765	-0.0297042	1	-0.613397	-0.0577733	-1.04256	-0.275227	nan	1	nan	1	2	0	1	0.311832	0.379724
chr1:84000000-84500000	chr1	84000000	-0.892433	-0.214102	-0.527017	-0.125881	4	-0.911102	0.0739672	-1.071	-0.0537142	-0.0433557	3	-0.00382739	3	3	0	1	0.307724	0.375615
chr1:84500000-85000000	chr1	84500000	-0.662742	0.049325	-0.750285	0.0420994	6	-0.418224	0.109239	-0.109092	-0.165734	0.115797	6	-0.0308362	5	8	0	0	0.303615	0.401458
chr1:85000000-85500000	chr1	85000000	-0.825796	-0.128051	-0.489681	-0.0749417	6	-0.60107	0.095929	-0.646603	-0.179075	-0.0323538	6	-0.00472249	5	5	0	0	0.299507	0.396021
chr1:85500000-86000000	chr1	85500000	-0.576376	-0.117742	-0.428205	0.163401	2	-1.49435	0.17363	-0.273286	-0.13926	-0.0714735	2	0.184782	2	4	0	0	0.295399	0.379718
chr1:86000000-86500000	chr1	86000000	-0.100754	0.0572785	0.108247	0.125179	4	-1.57238	0.13861	-0.9885	0.0976959	0.164817	3	-0.1679	2	3	0	0	0.29129	0.375392
chr1:86500000-87000000	chr1	86500000	-0.445476	0.0359835	-0.0912601	-0.0300322	4	-0.81902	0.146282	-0.21046	-0.0660937	0.217679	3	-0.063268	3	3	0	0	0.287182	0.386437
chr1:87000000-87500000	chr1	87000000	0.0432241	0.161372	0.181112	-0.0938319	1	0.0791873	-0.0577723	-0.454683	0.0497422	nan	1	nan	1	6	0	0	0.283073	0.403043
chr1:87500000-88000000	chr1	87500000	0.0395006	0.134577	0.0518127	0.232375	0	0.361372	-0.120996	-1.35391	0.133771	nan	0	nan	0	0	0	0	0.278965	0.382232
chr1:88000000-88500000	chr1	88000000	0.418635	0.169681	0.443541	0.157559	0	-0.066345	-0.0790717	-1.52495	-0.0237031	nan	0	nan	0	1	0	0.75	0.274856	0.374174
chr1:88500000-89000000	chr1	88500000	-0.311277	0.0122418	0.0349361	0.0786103	4	0.152844	0.0382266	-0.138979	-0.048191	0.0380155	4	0.0752315	4	3	0	0.75	0.270748	0.380861
chr1:89000000-89500000	chr1	89000000	0.558645	0.123507	0.577493	0.261101	7	0.153394	-0.285799	0.2579	0.0691967	0.000932172	6	-0.0227572	4	0	0	0.75	0.266639	0.390102
chr1:89500000-90000000	chr1	89500000	-0.248382	-0.166917	-0.123653	-0.10866	5	0.0108984	0.0665596	0.599206	-0.120695	0.0264978	4	-0.108546	4	6	0	0.75	0.262531	0.402232
chr1:90000000-90500000	chr1	90000000	0.662878	0.212453	0.765588	0.265472	0	-1.34976	0.0528919	0.174226	0.183875	nan	0	nan	0	0	0	0.75	0.258422	0.384381
chr1:90500000-91000000	chr1	90500000	0.332802	0.34673	0.600588	0.0813066	1	-1.06662	0.0123506	-0.340816	0.204659	nan	0	nan	0	9	0	0.75	0.254314	0.389575
chr1:91000000-91500000	chr1	91000000	0.88801	0.0497222	0.784231	-0.0287627	2	-1.27784	0.0975477	-0.780507	-0.0215914	-0.025597	2	0.073082	2	2	0	0.75	0.250205	0.393887
chr1:91500000-92000000	chr1	91500000	-0.0869223	0.110334	-0.0119962	-0.227495	3	-0.493301	0.126449	-0.835357	-0.162261	-0.0213473	2	-0.0142414	2	6	0	0	0.246097	0.419714
chr1:92000000-92500000	chr1	92000000	-0.101812	-0.233582	0.0429559	-0.274432	7	-1.04568	0.242699	-0.5798	-0.0238107	0.034895	6	0.0363532	5	5	0	0	0.241988	0.392017
chr1:92500000-93000000	chr1	92500000	-0.845401	-0.00551916	-0.686497	-0.243435	3	-0.413511	0.236764	0.247403	0.107536	0.218817	3	-0.0316764	3	3	0	0	0.23788	0.395189
chr1:93000000-93500000	chr1	93000000	-1.1741	-0.00147781	-1.16686	0.0837183	5	0.187156	0.339644	0.436378	-0.040212	-0.0938793	5	-0.115472	5	4	0	0	0.233772	0.387319
chr1:93500000-94000000	chr1	93500000	-0.871799	0.147352	-0.815779	0.0149895	3	0.412457	0.202727	-0.334118	-0.0481373	0.0106549	3	0.0606493	3	5	0	0	0.229663	0.427027
chr1:94000000-94500000	chr1	94000000	-1.15076	0.24707	-1.14617	0.197703	3	0.424085	0.151609	-1.17923	-0.100436	-0.134661	3	-0.0642897	2	3	0	0	0.225555	0.409553
chr1:94500000-95000000	chr1	94500000	-0.739488	-0.138502	-0.866549	-0.158115	3	0.338941	0.173862	-1.28597	0.106045	-0.222879	3	0.0893066	3	3	0	0.75	0.221446	0.423167
chr1:95000000-95500000	chr1	95000000	0.207063	0.0449649	0.268487	0.0173744	3	-0.680725	0.00188456	-1.49789	-0.0181602	0.0252327	3	0.0123132	2	3	0	0.75	0.217338	0.393428
chr1:95500000-96000000	chr1	95500000	0.647794	0.2485	0.806996	0.162741	0	-1.30772	-0.0666004	-1.57316	-0.0162596	nan	0	nan	0	0	0	0.75	0.213229	0.372792
chr1:96000000-96500000	chr1	96000000	-0.0484731	0.176108	0.136363	-0.128162	0	-1.23428	-0.107228	-1.59957	0.0266708	nan	0	nan	0	0	0	0.75	0.209121	0.370985
chr1:96500000-97000000	chr1	96500000	-0.386235	-0.129077	-0.207139	-0.0584549	1	-1.007	-0.0786535	-1.33844	-0.0225835	nan	1	nan	1	1	0	0.75	0.205012	0.374416
chr1:97000000-97500000	chr1	97000000	-0.346819	-0.11808	-0.200171	0.0277176	0	-1.59276	0.0986574	-0.941108	-0.333006	nan	0	nan	0	0	0	0.75	0.200904	0.362249
chr1:97500000-98000000	chr1	97500000	-0.8512	-0.0919939	-0.162795	-0.205554	1	-1.63191	0.0624066	-0.949907	-0.306713	nan	1	nan	0	1	0	0.75	0.196795	0.343815
chr1:98000000-98500000	chr1	98000000	-0.732682	0.0367837	-0.231717	-0.236717	0	-1.60507	0.0453525	-1.5062	0.00301194	nan	0	nan	0	2	0	0.75	0.192687	0.359645
chr1:98500000-99000000	chr1	98500000	0.447089	0.19109	0.659246	0.046621	1	-1.76195	0.148022	-1.47946	0.0798242	nan	1	nan	1	1	0	0.75	0.188578	0.366759
chr1:99000000-99500000	chr1	99000000	0.497403	0.0676074	0.585618	-0.030184	2	-1.52618	0.206451	-1.50054	0.0491116	nan	1	nan	1	2	0	0.75	0.18447	0.370813
chr1:99500000-100000000	chr1	99500000	-0.185333	-0.143955	1.39479e-05	-0.240114	4	-0.682573	0.0714955	-0.132114	0.132384	-0.0893061	4	-0.000737743	4	2	0	0	0.180362	0.383193
chr1:100000000-100500000	chr1	100000000	-0.267334	-0.287237	-0.129932	-0.176672	7	0.270826	0.0337072	0.642425	0.0584156	-0.00682827	6	-0.10892	6	5	0	0	0.176253	0.385586
chr1:100500000-101000000	chr1	100500000	-0.359041	-0.212708	-0.335369	-0.00754892	4	0.00477561	-0.0280429	0.177515	0.0135843	-0.102635	4	-0.153506	3	3	0	0	0.172145	0.377646
chr1:101000000-101500000	chr1	101000000	-0.401377	-0.006132	-0.104549	-0.174384	2	-0.25672	0.0317172	0.20217	0.00320869	0.100902	2	0.0759771	2	3	0	0	0.168036	0.388799
chr1:101500000-102000000	chr1	101500000	0.537172	0.253141	0.82874	0.29437	1	-1.61715	0.080278	-1.5416	0.0231525	nan	0	nan	0	0	0	0	0.163928	0.35676
chr1:102000000-102500000	chr1	102000000	0.468569	0.229333	0.719855	0.554477	0	-1.79428	0.149498	-1.56358	-0.0138082	nan	0	nan	0	0	0	1	0.159819	0.347038
chr1:102500000-103000000	chr1	102500000	-0.101878	-0.0527171	0.138116	0.156243	0	-1.70748	0.15467	-1.57088	-0.0149882	nan	0	nan	0	0	0	1	0.155711	0.348762
chr1:103000000-103500000	chr1	103000000	-0.329075	0.208996	0.130329	0.321237	1	-1.64952	0.0980201	-1.41465	-0.00767427	nan	1	nan	1	0	0	1	0.151602	0.345009
chr1:103500000-104000000	chr1	103500000	0.183285	0.526967	0.793488	0.53668	6	-1.28457	0.0306884	-1.218	0.0162588	0.0876387	3	-0.0553723	2	1	0	1	0.147494	0.350186
chr1:104000000-104500000	chr1	104000000	0.636972	0.0853198	0.819738	0.451785	0	-1.50456	0.0760623	-1.53081	-0.0186104	nan	0	nan	0	0	0	1	0.143385	0.353192
chr1:104500000-105000000	chr1	104500000	0.278685	0.38557	0.784924	0.346313	0	-1.59483	0.055738	-1.16237	0.0736356	nan	0	nan	0	0	0	1	0.139277	0.349982
chr1:105000000-105500000	chr1	105000000	0.298807	0.189505	0.535051	0.801178	0	-1.83524	0.0846329	-1.44651	0.0946445	nan	0	nan	0	0	0	1	0.135168	0.340739
chr1:105500000-106000000	chr1	105500000	0.381642	0.0350655	0.401503	0.826563	0	-1.63711	0.0934486	-1.53658	-0.00952819	nan	0	nan	0	0	0	1	0.13106	0.34617
chr1:106000000-106500000	chr1	106000000	0.638673	0.231384	0.784437	0.549755	0	-1.62402	0.0534884	-1.52977	-0.0182625	nan	0	nan	0	1	0	1	0.126952	0.349963
chr1:106500000-107000000	chr1	106500000	0.719124	0.100781	0.69579	0.236191	0	-1.49791	-0.0488135	-1.53489	0.0151643	nan	0	nan	0	0	0	0	0.122843	0.359195
chr1:107000000-107500000	chr1	107000000	0.800053	0.106459	0.822095	0.202259	2	-1.45688	0.0350587	-1.25932	0.00834061	-0.349525	2	nan	1	4	0	0	0.118735	0.375389
chr1:107500000-108000000	chr1	107500000	0.77722	-0.0148645	0.725766	0.0887815	1	-1.40306	0.00673293	-0.3584	0.0417369	nan	1	nan	1	1	0	0	0.114626	0.383248
chr1:108000000-108500000	chr1	108000000	0.751753	-0.174652	0.485	-0.0187144	3	-1.32637	0.0809889	-0.224068	-0.057841	nan	1	nan	1	4	0	0	0.110518	0.397301
chr1:108500000-109000000	chr1	108500000	-0.344607	-0.0965543	-0.470763	0.0610658	8	-0.550849	0.201351	0.630189	-0.087878	0.0734027	6	0.0383136	5	6	0	0	0.106409	0.404959
chr1:109000000-109500000	chr1	109000000	-0.604618	-0.321163	-0.747528	-0.0853583	14	0.846172	0.0677326	1.20847	0.00855215	0.129834	13	-0.0442718	11	15	0	0	0.102301	0.454143
chr1:109500000-110000000	chr1	109500000	-0.68692	-0.0432308	-0.818371	-0.157347	13	1.14069	-0.118731	1.32288	-0.029021	-0.162078	12	0.0215886	9	10	0	0	0.0981923	0.469176
chr1:110000000-110500000	chr1	110000000	0.055737	-0.222135	-0.50259	0.10048	9	0.7445	0.114569	1.30933	0.0236683	0.0738697	7	0.0776778	6	10	0	0	0.0940838	0.474277
chr1:110500000-111000000	chr1	110500000	0.8827	0.246125	0.841761	0.00625173	5	-0.85102	0.447967	1.07506	0.0847951	0.0980188	3	nan	1	5	0	0	0.0899753	0.415286
chr1:111000000-111500000	chr1	111000000	0.53213	-0.0764829	0.570518	-0.0904655	10	-0.535431	0.593447	1.27705	-0.107607	0.27025	8	-0.0447921	7	5	0	0.5	0.0858669	0.404237
chr1:111500000-112000000	chr1	111500000	0.217198	-0.0368766	0.205207	-0.0461234	6	0.723372	0.179188	1.17593	-0.0903878	-0.013344	4	0.0878832	4	6	0	0.5	0.0817584	0.438906
chr1:112000000-112500000	chr1	112000000	0.328592	0.149048	0.186949	-0.190998	1	0.736539	0.000506412	0.387773	-0.134824	nan	1	nan	1	2	0	0.5	0.07765	0.430307
chr1:112500000-113000000	chr1	112500000	-0.79018	0.0509645	-0.836125	-0.160452	8	1.11318	0.0113413	1.03887	0.032356	0.127267	7	0.0972168	7	11	0	0.5	0.0735415	0.439538
chr1:113000000-113500000	chr1	113000000	-0.404096	0.0892208	-0.408707	-0.0347314	2	0.716766	0.0173183	0.0992804	-0.0462766	-0.116953	2	-0.0991266	2	3	0	0.5	0.069433	0.408992
chr1:113500000-114000000	chr1	113500000	-0.708153	-0.0515732	-0.0797487	-0.552497	8	0.733311	0.0505783	0.76485	-0.0103854	-0.0113824	6	0.0259224	6	4	0	0.5	0.0653246	0.389254
chr1:114000000-114500000	chr1	114000000	0.450814	-0.425582	0.218019	-0.272008	1	0.796881	0.110152	0.268781	0.227673	nan	0	nan	0	2	0	0.5	0.0612161	0.42835
chr1:114500000-115000000	chr1	114500000	-0.158349	-0.138855	-0.0214034	-0.0926067	8	0.440587	0.187008	0.591882	-0.0775847	0.0100682	6	0.0654874	6	4	0	0.5	0.0571076	0.385082
chr1:115000000-115500000	chr1	115000000	-0.258157	-0.263856	-0.304899	-0.248326	3	0.731694	-0.0631455	-0.67357	0.00994417	0.0304611	2	-0.0227175	2	2	0	0.5	0.0529992	0.420194
chr1:115500000-116000000	chr1	115500000	0.265782	-0.198762	0.0104203	-0.196042	4	0.823698	-0.0679347	-0.433452	-0.122326	-0.256897	3	-0.240782	3	4	0	0	0.0488907	0.413737
chr1:116000000-116500000	chr1	116000000	0.0940811	-0.114974	0.12247	-0.175777	2	0.99938	-0.00230182	0.276639	0.133539	nan	1	-0.412606	2	5	0	0	0.0447823	0.419671
chr1:116500000-117000000	chr1	116500000	-0.163786	-0.058136	-0.387931	-0.120439	4	0.724489	0.116998	0.92277	-0.0592448	-0.10677	3	-0.0864214	3	5	0	0	0.0406738	0.440498
chr1:117000000-117500000	chr1	117000000	-0.350745	-0.0467244	-0.489484	0.0261262	5	0.536906	0.0376593	0.374028	-0.0515025	-0.0662334	4	-0.0655081	4	3	0	0.5	0.0365653	0.405862
chr1:117500000-118000000	chr1	117500000	0.261965	-0.368357	0.0135197	-0.0300249	3	-0.202627	0.225362	-0.280376	0.0866859	-0.10185	3	0.0126937	3	2	0	0.5	0.0324569	0.406642
chr1:118000000-118500000	chr1	118000000	0.647908	0.266701	0.552174	0.478129	1	-1.03574	0.366686	-1.30539	0.0471906	nan	0	nan	0	1	0	0.5	0.0283484	0.377466
chr1:118500000-119000000	chr1	118500000	0.830806	0.233407	0.621993	0.269184	1	-1.0962	0.394372	-1.38509	0.108188	nan	1	nan	0	5	0	0.5	0.0242399	0.382191
chr1:119000000-119500000	chr1	119000000	0.741637	-0.0808151	0.662775	-0.137767	3	-0.557525	0.45233	-0.861497	-0.0110224	-0.88249	2	nan	1	5	0	0.5	0.0201315	0.409666
chr1:119500000-120000000	chr1	119500000	-0.359906	-0.0258582	-0.32534	-0.0759582	6	0.374899	0.0895985	-0.684396	0.0778247	-0.355865	2	0.00519306	2	6	0	0.5	0.016023	0.424589
chr1:120000000-120500000	chr1	120000000	-1.07843	0.249436	-0.904783	-0.118818	3	nan	nan	0.0821801	-0.00262021	-0.159679	3	-0.0596466	3	7	0	0.5	0.0119145	0.406365
chr1:120500000-121000000	chr1	120500000	-0.917229	0.25722	-0.711995	-0.0464023	3	nan	nan	0.0821801	-0.00262021	0.137158	2	nan	1	10	0	0	0.00780608	0.406892
chr1:121000000-121500000	chr1	121000000	-0.580814	0.267629	-0.181421	0.0811788	2	-1.46373	0.407101	nan	nan	0.0458523	2	-0.10716	2	7	0	0	0.00369762	0.410715
chr1:121500000-122000000	chr1	121500000	nan	nan	nan	nan	0	-1.70486	0.466951	nan	nan	nan	0	nan	0	1	0.047082	nan	0	0.411165
chr1:122000000-122500000	chr1	122000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0.053118	nan	0	0.418092
chr1:122500000-123000000	chr1	122500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0.0002	nan	0	0.392501
chr1:123000000-123500000	chr1	123000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.392024
chr1:123500000-124000000	chr1	123500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.392105
chr1:124000000-124500000	chr1	124000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.392447
chr1:124500000-125000000	chr1	124500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0.001364	nan	0	0.399075
chr1:125000000-125500000	chr1	125000000	nan	nan	nan	nan	0	-0.687265	0.100599	nan	nan	nan	0	nan	0	2	0.639042	nan	0.00121108	nan
chr1:125500000-126000000	chr1	125500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.00524801	nan
chr1:126000000-126500000	chr1	126000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.00928494	nan
chr1:126500000-127000000	chr1	126500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0133219	nan
chr1:127000000-127500000	chr1	127000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0173588	nan
chr1:127500000-128000000	chr1	127500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0213957	nan
chr1:128000000-128500000	chr1	128000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0254327	nan
chr1:128500000-129000000	chr1	128500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0294696	nan
chr1:129000000-129500000	chr1	129000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0335065	nan
chr1:129500000-130000000	chr1	129500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0375435	nan
chr1:130000000-130500000	chr1	130000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0415804	nan
chr1:130500000-131000000	chr1	130500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0456173	nan
chr1:131000000-131500000	chr1	131000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0496543	nan
chr1:131500000-132000000	chr1	131500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0536912	nan
chr1:132000000-132500000	chr1	132000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0577281	nan
chr1:132500000-133000000	chr1	132500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0617651	nan
chr1:133000000-133500000	chr1	133000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.065802	nan
chr1:133500000-134000000	chr1	133500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0698389	nan
chr1:134000000-134500000	chr1	134000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0738759	nan
chr1:134500000-135000000	chr1	134500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0779128	nan
chr1:135000000-135500000	chr1	135000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0819497	nan
chr1:135500000-136000000	chr1	135500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0859867	nan
chr1:136000000-136500000	chr1	136000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0900236	nan
chr1:136500000-137000000	chr1	136500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0940605	nan
chr1:137000000-137500000	chr1	137000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.0980975	nan
chr1:137500000-138000000	chr1	137500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.102134	nan
chr1:138000000-138500000	chr1	138000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.106171	nan
chr1:138500000-139000000	chr1	138500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.110208	nan
chr1:139000000-139500000	chr1	139000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.114245	nan
chr1:139500000-140000000	chr1	139500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.118282	nan
chr1:140000000-140500000	chr1	140000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.122319	nan
chr1:140500000-141000000	chr1	140500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.126356	nan
chr1:141000000-141500000	chr1	141000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.130393	nan
chr1:141500000-142000000	chr1	141500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.13443	nan
chr1:142000000-142500000	chr1	142000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.138467	nan
chr1:142500000-143000000	chr1	142500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	1	nan	0.142504	nan
chr1:143000000-143500000	chr1	143000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	8	0.369174	0	0.146541	0.408357
chr1:143500000-144000000	chr1	143500000	0.441718	-0.111131	0.305094	-0.0142963	2	-1.25649	0.301882	-0.570582	0.00694288	0.0972585	2	nan	1	15	0	0	0.150578	0.425291
chr1:144000000-144500000	chr1	144000000	0.0858937	-0.181235	0.208698	0.00752757	2	nan	nan	-0.266988	0.012402	-0.0141338	2	nan	1	12	0	0	0.154615	0.421544
chr1:144500000-145000000	chr1	144500000	-0.0580073	-0.0866014	-0.177561	0.209062	1	nan	nan	nan	nan	nan	0	nan	0	14	0	0	0.158651	0.424192
chr1:145000000-145500000	chr1	145000000	-0.457794	-0.17993	-0.528683	-0.165898	4	nan	nan	0.149835	-0.0119664	0.00971493	3	-0.103577	3	18	0	0	0.162688	0.425928
